Timestamp,GT_t,Prediction,Latency_ms,Contamination_Ratio,Deviation_Score,Model_Prob
535,1.0,1.0,32,1.0,1.6259166292348275,0.5079226364692351
536,1.0,1.0,33,1.0,1.3811057069059254,0.5079226364692351
537,1.0,1.0,34,1.0,1.975912739884627,0.5079226364692351
538,1.0,1.0,35,1.0,1.8908144183886115,0.5079226364692351
539,1.0,1.0,36,1.0,2.353093883490778,0.5079226364692351
540,1.0,1.0,37,1.0,3.285934242958314,0.5079226364692351
541,1.0,1.0,38,1.0,2.5075043558843015,0.5079226364692351
542,1.0,1.0,39,1.0,2.5075043558843015,0.5079226364692351
543,1.0,1.0,40,1.0,1.3955414865625384,0.5079226364692351
544,1.0,1.0,41,1.0,1.9546549625747764,0.5079226364692351
545,1.0,1.0,42,1.0,1.974805438022721,0.5079226364692351
546,1.0,1.0,43,1.0,2.304492697037454,0.5079226364692351
547,1.0,1.0,44,1.0,1.827831065129095,0.5079226364692351
548,1.0,1.0,45,1.0,1.827831065129095,0.5079226364692351
549,1.0,1.0,46,1.0,1.7575737072326083,0.5079226364692351
550,1.0,1.0,47,1.0,1.4082829074894743,0.5079226364692351
551,1.0,1.0,48,1.0,1.7475516707988747,0.5079226364692351
552,1.0,1.0,49,1.0,1.4477554565010367,0.5079226364692351
553,1.0,1.0,50,1.0,2.3319002220948097,0.5079226364692351
554,1.0,1.0,51,1.0,1.602162983448861,0.5079226364692351
555,1.0,1.0,52,1.0,1.602162983448861,0.5079226364692351
556,1.0,1.0,53,1.0,1.9946618833796412,0.5079226364692351
557,1.0,1.0,54,1.0,1.9883990436851469,0.5079226364692351
558,1.0,1.0,55,1.0,1.8836290183128854,0.5079226364692351
559,1.0,1.0,56,1.0,1.2280753412559826,0.5079226364692351
560,1.0,1.0,57,1.0,1.3997000211045614,0.5079226364692351
561,1.0,1.0,58,1.0,1.890263113048014,0.5079226364692351
562,1.0,1.0,59,1.0,1.7157517587784377,0.5079226364692351
563,1.0,1.0,60,1.0,1.4479952790069903,0.5079226364692351
564,1.0,1.0,61,1.0,1.8006518833571592,0.5079226364692351
565,1.0,1.0,62,1.0,1.941797776158475,0.5079226364692351
566,1.0,1.0,63,1.0,2.0221537184718223,0.5079226364692351
567,1.0,1.0,64,1.0,1.3429918207412244,0.5079226364692351
568,1.0,1.0,65,1.0,1.42698778090256,0.5079226364692351
569,1.0,1.0,66,1.0,2.0598764201559145,0.5079226364692351
570,1.0,1.0,67,1.0,1.578356637041315,0.5079226364692351
571,1.0,1.0,68,1.0,1.578356637041315,0.5079226364692351
572,1.0,1.0,69,1.0,1.4954314957583352,0.5079226364692351
573,1.0,1.0,70,1.0,2.5133265989717315,0.5079226364692351
574,1.0,1.0,71,1.0,1.617673610217373,0.5079226364692351
575,1.0,1.0,72,1.0,1.6057093409036856,0.5079226364692351
576,1.0,1.0,73,1.0,1.4038052593042603,0.5079226364692351
577,1.0,1.0,74,1.0,2.1337019187186033,0.5079226364692351
578,1.0,1.0,75,1.0,1.4061095460896336,0.5079226364692351
579,1.0,1.0,76,1.0,1.827831065129095,0.5079226364692351
580,1.0,1.0,77,1.0,1.4477554565010367,0.5079226364692351
581,1.0,1.0,78,1.0,2.3018471805311984,0.5079226364692351
582,1.0,1.0,79,1.0,2.3018471805311984,0.5079226364692351
583,1.0,1.0,80,1.0,3.5261366442444073,0.5079226364692351
584,1.0,1.0,81,1.0,2.30953500079725,0.5079226364692351
585,1.0,1.0,82,1.0,2.619053794019055,0.5079226364692351
586,1.0,1.0,83,1.0,2.4440021809924173,0.5079226364692351
587,1.0,1.0,84,1.0,2.1444419825837637,0.5079226364692351
588,1.0,1.0,85,1.0,1.8448817841753145,0.5079226364692351
589,1.0,1.0,86,1.0,1.7993955930000953,0.5079226364692351
590,1.0,1.0,87,1.0,1.728585348713239,0.5079226364692351
591,1.0,1.0,88,1.0,1.0948044369430796,0.5079226364692351
592,1.0,1.0,89,1.0,1.4260218425026308,0.5079226364692351
593,1.0,1.0,90,1.0,2.608423696145117,0.5079226364692351
594,1.0,1.0,91,1.0,2.037975008010227,0.5079226364692351
595,1.0,1.0,92,1.0,2.037975008010227,0.5079226364692351
596,1.0,1.0,93,1.0,1.5066951080169917,0.5079226364692351
597,1.0,1.0,94,1.0,2.427641567624154,0.5079226364692351
598,1.0,1.0,95,1.0,2.6306709579093535,0.5079226364692351
599,1.0,1.0,96,1.0,1.822638855151977,0.5079226364692351
600,1.0,1.0,97,1.0,2.0695519329817027,0.5079226364692351
601,1.0,1.0,98,1.0,2.9064388926961615,0.5079226364692351
602,1.0,1.0,99,1.0,2.283589594369877,0.5079226364692351
603,1.0,1.0,100,1.0,1.8460413505682043,0.5079226364692351
604,1.0,1.0,101,1.0,1.4088764359038883,0.5079226364692351
605,1.0,1.0,102,1.0,2.0040281407955263,0.5079226364692351
606,1.0,1.0,103,1.0,1.9387353838956127,0.5079226364692351
607,1.0,1.0,104,1.0,1.1766185727774388,0.5079226364692351
608,1.0,1.0,105,1.0,1.6672630865730433,0.5079226364692351
609,1.0,1.0,106,1.0,2.6205939502451088,0.5079226364692351
610,1.0,1.0,107,1.0,2.171397584465,0.5079226364692351
611,1.0,1.0,108,1.0,2.171397584465,0.5079226364692351
612,1.0,1.0,109,1.0,1.827831065129095,0.5079226364692351
613,1.0,1.0,110,1.0,1.9178978780309266,0.5079226364692351
614,1.0,1.0,111,1.0,1.8045559155977045,0.5079226364692351
615,1.0,1.0,112,1.0,1.9955290278315219,0.5079226364692351
616,1.0,1.0,113,1.0,1.6813391473150936,0.5079226364692351
617,1.0,1.0,114,1.0,1.8370943690616208,0.5079226364692351
618,1.0,1.0,115,1.0,1.6369742061166639,0.5079226364692351
619,1.0,1.0,116,1.0,1.3556571443270464,0.5079226364692351
620,1.0,1.0,117,1.0,1.5616069502426124,0.5079226364692351
621,1.0,1.0,118,1.0,2.1847968037640513,0.5079226364692351
622,1.0,1.0,119,1.0,2.1847968037640513,0.5079226364692351
623,1.0,1.0,120,1.0,2.2425519095920174,0.5079226364692351
624,1.0,1.0,121,1.0,2.2425519095920174,0.5079226364692351
625,1.0,1.0,122,1.0,2.2425519095920174,0.5079226364692351
626,1.0,1.0,123,1.0,3.4853712631328793,0.5079226364692351
627,1.0,1.0,124,1.0,1.5781865576267737,0.5079226364692351
628,1.0,1.0,125,1.0,1.7073744353099953,0.5079226364692351
629,1.0,1.0,126,1.0,1.5497988191704541,0.5079226364692351
630,1.0,1.0,127,1.0,1.5094117617133613,0.5079226364692351
631,1.0,1.0,128,1.0,1.4397864647016212,0.5079226364692351
632,1.0,1.0,129,1.0,2.124615425353384,0.5079226364692351
633,1.0,1.0,130,1.0,1.5066951080169917,0.5079226364692351
634,1.0,1.0,131,1.0,3.0120253108276933,0.5079226364692351
635,1.0,1.0,132,1.0,1.4880491915441647,0.5079226364692351
636,1.0,1.0,133,1.0,1.8183109930261065,0.5079226364692351
637,1.0,1.0,134,1.0,1.8986304153493583,0.5079226364692351
638,1.0,1.0,135,1.0,1.5049092137642297,0.5079226364692351
639,1.0,1.0,136,1.0,1.7118197660241274,0.5079226364692351
640,1.0,1.0,137,1.0,1.7376679359759524,0.5079226364692351
641,1.0,1.0,138,1.0,1.9938728440229738,0.5079226364692351
642,1.0,1.0,139,1.0,1.9938728440229738,0.5079226364692351
643,1.0,1.0,140,1.0,2.483636695136704,0.5079226364692351
644,1.0,1.0,141,1.0,1.7685787739358145,0.5079226364692351
645,1.0,1.0,142,1.0,1.6685709481102702,0.5079226364692351
646,1.0,1.0,143,1.0,1.3873868352593874,0.5079226364692351
647,1.0,1.0,144,1.0,1.5378363967651492,0.5079226364692351
648,1.0,1.0,145,1.0,1.7839653988043838,0.5079226364692351
649,1.0,1.0,146,1.0,1.537021915490498,0.5079226364692351
650,1.0,1.0,147,1.0,1.5521234871097191,0.5079226364692351
651,1.0,1.0,148,1.0,1.6202116353689264,0.5079226364692351
652,1.0,1.0,149,1.0,1.754275288026149,0.5079226364692351
653,1.0,1.0,150,1.0,2.0119305173975244,0.5079226364692351
654,1.0,1.0,151,1.0,2.03856665221686,0.5079226364692351
655,1.0,1.0,152,1.0,1.9512803292130816,0.5079226364692351
656,1.0,1.0,153,1.0,1.7353774903764656,0.5079226364692351
657,1.0,1.0,154,1.0,2.288450709618952,0.5079226364692351
658,1.0,1.0,155,1.0,1.5144167453226993,0.5079226364692351
659,1.0,1.0,156,1.0,1.906529000319271,0.5079226364692351
660,1.0,1.0,157,1.0,2.873191340758834,0.5079226364692351
661,1.0,1.0,158,1.0,3.0229714399631606,0.5079226364692351
662,1.0,1.0,159,1.0,2.5736311423503846,0.5079226364692351
663,1.0,1.0,160,1.0,1.540160058579285,0.5079226364692351
664,1.0,1.0,161,1.0,1.7533567482119095,0.5079226364692351
665,1.0,1.0,162,1.0,1.8448903035710111,0.5079226364692351
666,1.0,1.0,163,1.0,2.274070943941731,0.5079226364692351
667,1.0,1.0,164,1.0,1.8448903035710111,0.5079226364692351
668,1.0,1.0,165,1.0,1.7567047485395326,0.5079226364692351
669,1.0,1.0,166,1.0,1.5901295622453313,0.5079226364692351
670,1.0,1.0,167,1.0,1.5515694484915297,0.5079226364692351
671,1.0,1.0,168,1.0,2.1031036548281534,0.5079226364692351
672,1.0,1.0,169,1.0,2.1031036548281534,0.5079226364692351
673,1.0,1.0,170,1.0,2.29963690928429,0.5079226364692351
674,1.0,1.0,171,1.0,1.516768267952066,0.5079226364692351
675,1.0,1.0,172,1.0,1.5508074783125818,0.5079226364692351
676,1.0,1.0,173,1.0,1.7488298446229618,0.5079226364692351
677,1.0,1.0,174,1.0,1.6951016849709877,0.5079226364692351
678,1.0,1.0,175,1.0,3.222014447011985,0.5079226364692351
679,1.0,1.0,176,1.0,1.5078164984532763,0.5079226364692351
680,1.0,1.0,177,1.0,1.7965857056478227,0.5079226364692351
681,1.0,1.0,178,1.0,2.3333682743907573,0.5079226364692351
682,1.0,1.0,179,1.0,1.8962580019628252,0.5079226364692351
683,1.0,1.0,180,1.0,1.7671318192772907,0.5079226364692351
684,1.0,1.0,181,1.0,1.9496109892262834,0.5079226364692351
685,1.0,1.0,182,1.0,1.476140080084497,0.5079226364692351
686,1.0,1.0,183,1.0,1.4903246200618285,0.5079226364692351
687,1.0,1.0,184,1.0,1.701483030878793,0.5079226364692351
688,1.0,1.0,185,1.0,1.7530113973522394,0.5079226364692351
689,1.0,1.0,186,1.0,1.7360089214848722,0.5079226364692351
690,1.0,1.0,187,1.0,2.008042593182838,0.5079226364692351
691,1.0,1.0,188,1.0,1.4771752309654784,0.5079226364692351
692,1.0,1.0,189,1.0,1.7888295435757786,0.5079226364692351
693,1.0,1.0,190,1.0,1.6813391473150936,0.5079226364692351
694,1.0,1.0,191,1.0,1.21892206329151,0.5079226364692351
695,1.0,1.0,192,1.0,1.8195956068155683,0.5079226364692351
696,1.0,1.0,193,1.0,1.74463764646257,0.5079226364692351
697,1.0,1.0,194,1.0,1.7294845451376606,0.5079226364692351
698,1.0,1.0,195,1.0,2.1503457520024964,0.5079226364692351
699,1.0,1.0,196,1.0,1.4552093011855312,0.5079226364692351
700,1.0,1.0,197,1.0,2.1454174800691197,0.5079226364692351
701,1.0,1.0,198,1.0,1.9985762442121253,0.5079226364692351
702,1.0,1.0,199,1.0,1.754275288026149,0.5079226364692351
703,1.0,1.0,200,1.0,2.091011855632042,0.5079226364692351
704,1.0,1.0,201,1.0,2.215704866509687,0.5079226364692351
705,1.0,1.0,202,1.0,1.8841926266727065,0.5079226364692351
706,1.0,1.0,203,1.0,1.4481669332836602,0.5079226364692351
707,1.0,1.0,204,1.0,1.548496761689611,0.5079226364692351
708,1.0,1.0,205,1.0,1.730867356004265,0.5079226364692351
709,1.0,1.0,206,1.0,1.09785002162665,0.5079226364692351
710,1.0,1.0,207,1.0,1.489983013428944,0.5079226364692351
711,1.0,1.0,208,1.0,1.4811911053885574,0.5079226364692351
712,1.0,1.0,209,1.0,1.4811911053885574,0.5079226364692351
713,1.0,1.0,210,1.0,1.824730646328955,0.5079226364692351
714,1.0,1.0,211,1.0,1.9745107455332818,0.5079226364692351
715,1.0,1.0,212,1.0,1.9830281886495535,0.5079226364692351
716,1.0,1.0,213,1.0,1.5987767791884704,0.5079226364692351
717,1.0,1.0,214,1.0,1.7361947161501616,0.5079226364692351
718,1.0,1.0,215,1.0,1.518424925894709,0.5079226364692351
719,1.0,1.0,216,1.0,1.9792346454702328,0.5079226364692351
720,1.0,1.0,217,1.0,1.5274686576468803,0.5079226364692351
721,1.0,1.0,218,1.0,2.265951382677657,0.5079226364692351
722,1.0,1.0,219,1.0,1.3958362675048448,0.5079226364692351
723,1.0,1.0,220,1.0,2.412602395063866,0.5079226364692351
724,1.0,1.0,221,1.0,1.4237379218883406,0.5079226364692351
725,1.0,1.0,222,1.0,1.5809126542711724,0.5079226364692351
726,1.0,1.0,223,1.0,1.5809126542711724,0.5079226364692351
727,1.0,1.0,224,1.0,1.833141264367481,0.5079226364692351
728,1.0,1.0,225,1.0,1.489983013428944,0.5079226364692351
729,1.0,1.0,226,1.0,3.1496044000518846,0.5079226364692351
730,1.0,1.0,227,1.0,1.3748271073063858,0.5079226364692351
731,1.0,1.0,228,1.0,1.9677086397261996,0.5079226364692351
732,1.0,1.0,229,1.0,2.2290953561704954,0.5079226364692351
733,1.0,1.0,230,1.0,1.988743499514394,0.5079226364692351
734,1.0,1.0,231,1.0,2.1872637801430526,0.5079226364692351
735,1.0,1.0,232,1.0,1.7511908602087194,0.5079226364692351
736,1.0,1.0,233,1.0,1.8938178191238078,0.5079226364692351
737,1.0,1.0,234,1.0,1.454914903260291,0.5079226364692351
738,1.0,1.0,235,1.0,1.6202116353689264,0.5079226364692351
739,1.0,1.0,236,1.0,2.106926682904766,0.5079226364692351
740,1.0,1.0,237,1.0,1.3875152318909976,0.5079226364692351
741,1.0,1.0,238,1.0,1.7838402630903083,0.5079226364692351
742,1.0,1.0,239,1.0,2.5565728358477595,0.5079226364692351
743,1.0,1.0,240,1.0,2.34693637732825,0.5079226364692351
744,1.0,1.0,241,1.0,2.34693637732825,0.5079226364692351
745,1.0,1.0,242,1.0,1.0179253060736089,0.5079226364692351
746,1.0,1.0,243,1.0,1.4475139719010544,0.5079226364692351
747,1.0,1.0,244,1.0,1.951949907498388,0.5079226364692351
748,1.0,1.0,245,1.0,1.408041422889492,0.5079226364692351
749,1.0,1.0,246,1.0,1.1708713377561504,0.5079226364692351
750,1.0,1.0,247,1.0,2.470102979353302,0.5079226364692351
751,1.0,1.0,248,1.0,2.30953500079725,0.5079226364692351
752,1.0,1.0,249,1.0,2.30953500079725,0.5079226364692351
753,1.0,1.0,250,1.0,1.9883990436851469,0.5079226364692351
754,1.0,1.0,251,1.0,1.9883990436851469,0.5079226364692351
755,1.0,1.0,252,1.0,2.2692269367130864,0.5079226364692351
756,1.0,1.0,253,1.0,2.076696475694728,0.5079226364692351
757,1.0,1.0,254,1.0,1.5152528869898994,0.5079226364692351
758,1.0,1.0,255,1.0,1.467761654746467,0.5079226364692351
759,1.0,1.0,256,1.0,2.2476345504066493,0.5079226364692351
760,1.0,1.0,257,1.0,2.2259068766102414,0.5079226364692351
761,1.0,1.0,258,1.0,3.1349763083021984,0.5079226364692351
762,1.0,1.0,259,1.0,2.736969686192357,0.5079226364692351
763,1.0,1.0,260,1.0,2.347180987788596,0.5079226364692351
764,1.0,1.0,261,1.0,1.4218060450884824,0.5079226364692351
765,1.0,1.0,262,1.0,1.1895745714515782,0.5079226364692351
766,1.0,1.0,263,1.0,1.6813391473150936,0.5079226364692351
767,1.0,1.0,264,1.0,1.9152738563691696,0.5079226364692351
768,1.0,1.0,265,1.0,1.8330860035219672,0.5079226364692351
769,1.0,1.0,266,1.0,2.3018471805311984,0.5079226364692351
770,1.0,1.0,267,1.0,2.3018471805311984,0.5079226364692351
771,1.0,1.0,268,1.0,2.3018471805311984,0.5079226364692351
772,1.0,1.0,269,1.0,1.4210815912885355,0.5079226364692351
773,1.0,1.0,270,1.0,3.0989173671798143,0.5079226364692351
774,1.0,1.0,271,1.0,1.8274850130177496,0.5079226364692351
775,1.0,1.0,272,1.0,2.57593948607008,0.5079226364692351
776,1.0,1.0,273,1.0,1.8392750619009015,0.5079226364692351
777,1.0,1.0,274,1.0,1.6230039509914225,0.5079226364692351
778,1.0,1.0,275,1.0,1.4954314957583352,0.5079226364692351
779,1.0,1.0,276,1.0,1.7877634955776924,0.5079226364692351
780,1.0,1.0,277,1.0,1.8534645594660843,0.5079226364692351
781,1.0,1.0,278,1.0,1.806011061424151,0.5079226364692351
782,1.0,1.0,279,1.0,1.806011061424151,0.5079226364692351
783,1.0,1.0,280,1.0,1.7494985288967921,0.5079226364692351
784,1.0,1.0,281,1.0,1.4237379218883406,0.5079226364692351
785,1.0,1.0,282,1.0,1.5103882937030273,0.5079226364692351
786,1.0,1.0,283,1.0,1.4318174729022057,0.5079226364692351
787,1.0,1.0,284,1.0,2.537959032207951,0.5079226364692351
788,1.0,1.0,285,1.0,1.4854105559555895,0.5079226364692351
789,1.0,1.0,286,1.0,1.9060247678974562,0.5079226364692351
790,1.0,1.0,287,1.0,1.9060247678974562,0.5079226364692351
791,1.0,1.0,288,1.0,2.598900900132972,0.5079226364692351
792,1.0,1.0,289,1.0,1.434846213487526,0.5079226364692351
793,1.0,1.0,290,1.0,2.0924177144344163,0.5079226364692351
794,1.0,1.0,291,1.0,1.4458235797011783,0.5079226364692351
795,1.0,1.0,292,1.0,2.4279636918021894,0.5079226364692351
796,1.0,1.0,293,1.0,1.9309565914921036,0.5079226364692351
797,1.0,1.0,294,1.0,2.010522719060979,0.5079226364692351
798,1.0,1.0,295,1.0,2.010522719060979,0.5079226364692351
799,1.0,1.0,296,1.0,2.2618986116635913,0.5079226364692351
800,1.0,1.0,297,1.0,1.9996949360859195,0.5079226364692351
801,1.0,1.0,298,1.0,1.4988650484639552,0.5079226364692351
802,1.0,1.0,299,1.0,1.4988650484639552,0.5079226364692351
803,1.0,1.0,300,1.0,2.0378056110763314,0.5079226364692351
804,1.0,1.0,301,1.0,2.0426195348917306,0.5079226364692351
805,1.0,1.0,302,1.0,2.0378056110763314,0.5079226364692351
806,1.0,1.0,303,1.0,1.7392871275890358,0.5079226364692351
807,1.0,1.0,304,1.0,1.8184204782568492,0.5079226364692351
808,1.0,1.0,305,1.0,1.9309565914921036,0.5079226364692351
809,1.0,1.0,306,1.0,1.4651750387554283,0.5079226364692351
810,1.0,1.0,307,1.0,1.8640834966973931,0.5079226364692351
811,1.0,1.0,308,1.0,1.6399326064703172,0.5079226364692351
812,1.0,1.0,309,1.0,1.4848142452546034,0.5079226364692351
813,1.0,1.0,310,1.0,1.496776830297441,0.5079226364692351
814,1.0,1.0,311,1.0,2.0546976837590707,0.5079226364692351
815,1.0,1.0,312,1.0,1.8996206959312205,0.5079226364692351
816,1.0,1.0,313,1.0,1.5349719340119359,0.5079226364692351
817,1.0,1.0,314,1.0,1.4704315361645997,0.5079226364692351
818,1.0,1.0,315,1.0,2.325409711946261,0.5079226364692351
819,1.0,1.0,316,1.0,2.3352344206004907,0.5079226364692351
820,1.0,1.0,317,1.0,2.0494007951353432,0.5079226364692351
821,1.0,1.0,318,1.0,1.8867802839569305,0.5079226364692351
822,1.0,1.0,319,1.0,1.8944354556122251,0.5079226364692351
823,1.0,1.0,320,1.0,1.8867802839569305,0.5079226364692351
824,1.0,1.0,321,1.0,3.3957985597162264,0.5079226364692351
825,1.0,1.0,322,1.0,1.7046644631040428,0.5079226364692351
826,1.0,1.0,323,1.0,2.127525667475615,0.5079226364692351
827,1.0,1.0,324,1.0,1.8328582669335007,0.5079226364692351
828,1.0,1.0,325,1.0,2.30953500079725,0.5079226364692351
829,1.0,1.0,326,1.0,1.5066951080169917,0.5079226364692351
830,1.0,1.0,327,1.0,1.8740580216897285,0.5079226364692351
831,1.0,1.0,328,1.0,1.4401789403843657,0.5079226364692351
832,1.0,1.0,329,1.0,1.579607608815758,0.5079226364692351
833,1.0,1.0,330,1.0,2.26627001796769,0.5079226364692351
834,1.0,1.0,331,1.0,2.26627001796769,0.5079226364692351
835,1.0,1.0,332,1.0,2.26627001796769,0.5079226364692351
836,1.0,1.0,333,1.0,1.5662923522797185,0.5079226364692351
837,1.0,1.0,334,1.0,2.0554687882717193,0.5079226364692351
838,1.0,1.0,335,1.0,2.0554687882717193,0.5079226364692351
839,1.0,1.0,336,1.0,2.0554687882717193,0.5079226364692351
840,1.0,1.0,337,1.0,1.8408792606427518,0.5079226364692351
841,1.0,1.0,338,1.0,1.5626458556330682,0.5079226364692351
842,1.0,1.0,339,1.0,1.7104769778309474,0.5079226364692351
843,1.0,1.0,340,1.0,1.5660968148473184,0.5079226364692351
844,1.0,1.0,341,1.0,2.8020361746434017,0.5079226364692351
845,1.0,1.0,342,1.0,1.8032969593923247,0.5079226364692351
846,1.0,1.0,343,1.0,1.7423890010148098,0.5079226364692351
847,1.0,1.0,344,1.0,2.055841892050676,0.5079226364692351
848,1.0,1.0,345,1.0,1.9943105386210491,0.5079226364692351
849,1.0,1.0,346,1.0,2.4970575182571757,0.5079226364692351
850,1.0,1.0,347,1.0,2.0894708150116195,0.5079226364692351
851,1.0,1.0,348,1.0,2.116801444240983,0.5079226364692351
852,1.0,1.0,349,1.0,1.5536052771122313,0.5079226364692351
853,1.0,1.0,350,1.0,2.1242908447376085,0.5079226364692351
854,1.0,1.0,351,1.0,2.1242908447376085,0.5079226364692351
855,1.0,1.0,352,1.0,3.1324461396145664,0.5079226364692351
856,1.0,1.0,353,1.0,2.9042776079289045,0.5079226364692351
857,1.0,1.0,354,1.0,2.625770381827211,0.5079226364692351
858,1.0,1.0,355,1.0,1.728899519597966,0.5079226364692351
859,1.0,1.0,356,1.0,1.6366416341015448,0.5079226364692351
860,1.0,1.0,357,1.0,1.5204657063567708,0.5079226364692351
861,1.0,1.0,358,1.0,1.4501703025008594,0.5079226364692351
862,1.0,1.0,359,1.0,1.973774542650834,0.5079226364692351
863,1.0,1.0,360,1.0,1.817156885204816,0.5079226364692351
864,1.0,1.0,361,1.0,1.8372216534125152,0.5079226364692351
865,1.0,1.0,362,1.0,2.1030012992886107,0.5079226364692351
866,1.0,1.0,363,1.0,2.423851043146058,0.5079226364692351
867,1.0,1.0,364,1.0,1.6030783861577125,0.5079226364692351
868,1.0,1.0,365,1.0,3.0047843061316835,0.5079226364692351
869,1.0,1.0,366,1.0,1.82606755065174,0.5079226364692351
870,1.0,1.0,367,1.0,1.8790640924933768,0.5079226364692351
871,1.0,1.0,368,1.0,2.171475937604637,0.5079226364692351
872,1.0,1.0,369,1.0,2.171475937604637,0.5079226364692351
873,1.0,1.0,370,1.0,2.171475937604637,0.5079226364692351
874,1.0,1.0,371,1.0,2.2327676252369018,0.5079226364692351
875,1.0,1.0,372,1.0,1.4498408403254521,0.5079226364692351
876,1.0,1.0,373,1.0,1.5517142939184032,0.5079226364692351
877,1.0,1.0,374,1.0,1.7699917345732532,0.5079226364692351
878,1.0,1.0,375,1.0,2.2193137895552106,0.5079226364692351
879,1.0,1.0,376,1.0,1.4276016754880572,0.5079226364692351
880,1.0,1.0,377,1.0,1.756403044960817,0.5079226364692351
881,1.0,1.0,378,1.0,2.224938976867543,0.5079226364692351
882,1.0,1.0,379,1.0,2.224938976867543,0.5079226364692351
883,1.0,1.0,380,1.0,2.371930169555263,0.5079226364692351
884,1.0,1.0,381,1.0,2.423851043146058,0.5079226364692351
885,1.0,1.0,382,1.0,1.746659466104513,0.5079226364692351
886,1.0,1.0,383,1.0,1.765563721546893,0.5079226364692351
887,1.0,1.0,384,1.0,1.612796591975426,0.5079226364692351
888,1.0,1.0,385,1.0,3.7940538179967795,0.5079226364692351
889,1.0,1.0,386,1.0,1.5486909395570876,0.5079226364692351
890,1.0,1.0,387,1.0,1.7506508648328105,0.5079226364692351
891,1.0,1.0,388,1.0,2.2098449712682933,0.5079226364692351
892,1.0,1.0,389,1.0,1.7839653988043838,0.5079226364692351
893,1.0,1.0,390,1.0,2.2803073071703635,0.5079226364692351
894,1.0,1.0,391,1.0,2.0494007951353432,0.5079226364692351
895,1.0,1.0,392,1.0,2.9480813903608953,0.5079226364692351
896,1.0,1.0,393,1.0,2.087974405928209,0.5079226364692351
897,1.0,1.0,394,1.0,2.1842763103708456,0.5079226364692351
898,1.0,1.0,395,1.0,2.4440021809924173,0.5079226364692351
899,1.0,1.0,396,1.0,2.4440021809924173,0.5079226364692351
900,1.0,1.0,397,1.0,2.1279084266945962,0.5079226364692351
901,1.0,1.0,398,1.0,1.9219643028765554,0.5079226364692351
902,1.0,1.0,399,1.0,1.9483605763467138,0.5079226364692351
903,1.0,1.0,400,1.0,1.6080844826401204,0.5079226364692351
904,1.0,1.0,401,1.0,1.4166039431033215,0.5079226364692351
905,1.0,1.0,402,1.0,1.7635650856324658,0.5079226364692351
906,1.0,1.0,403,1.0,1.4034532154898285,0.5079226364692351
907,1.0,1.0,404,1.0,2.0552638540865282,0.5079226364692351
908,1.0,1.0,405,1.0,1.9681658621090556,0.5079226364692351
909,1.0,1.0,406,1.0,2.651155481632681,0.5079226364692351
910,1.0,1.0,407,1.0,1.4201156528886063,0.5079226364692351
911,1.0,1.0,408,1.0,1.3568476860020995,0.5079226364692351
912,1.0,1.0,409,1.0,1.4359227111019046,0.5079226364692351
913,1.0,1.0,410,1.0,2.0826784997304215,0.5079226364692351
914,1.0,1.0,411,1.0,2.0819131532618727,0.5079226364692351
