Timestamp,GT_t,Prediction,Latency_ms,Contamination_Ratio,Deviation_Score,Model_Prob
16116,1.0,1.0,15615,1.0,1.8318450380845142,0.5194261517474813
16117,1.0,0.0,15616,1.0,1.8556595003744025,0.4709360395694168
16118,1.0,1.0,15617,1.0,1.8550176197156647,0.5253331789462651
16119,1.0,1.0,15618,1.0,1.8574328440155068,0.5248356013333979
16120,1.0,1.0,15619,1.0,1.8407404397664224,0.5195043413956459
16121,1.0,0.0,15620,1.0,1.8037535007493082,0.4709141505303964
16122,1.0,1.0,15621,1.0,1.8036643612946113,0.5253319435265563
16123,1.0,1.0,15622,1.0,1.804441658145486,0.5226377993898322
16124,1.0,1.0,15623,1.0,1.8442085275809008,0.5183246805709965
16125,1.0,0.0,15624,1.0,1.8481677994971715,0.4709428417819662
16126,1.0,1.0,15625,1.0,1.8480895918683433,0.5260273731040445
16127,1.0,1.0,15626,1.0,1.9481789631827882,0.5238556772997655
16128,1.0,1.0,15627,1.0,1.9542057579429848,0.5176717775384748
16129,1.0,0.0,15628,1.0,1.9596008973277315,0.471003132149233
16130,1.0,1.0,15629,1.0,2.174533328058005,0.5259619395514978
16131,1.0,1.0,15630,1.0,2.176863342950227,0.5266720335651283
16132,1.0,1.0,15631,1.0,2.1711046199179114,0.5186486550564908
16133,1.0,0.0,15632,1.0,2.1720195506108393,0.47094496766408245
16134,1.0,1.0,15633,1.0,2.1789100470920792,0.5259413278152547
16135,1.0,1.0,15634,1.0,1.733187180078904,0.5240714313811253
16136,1.0,1.0,15635,1.0,1.7364584690301341,0.51842233133832
16137,1.0,0.0,15636,1.0,1.736957679476197,0.4709677702629439
16138,1.0,1.0,15637,1.0,1.7364584690301341,0.5251373260259168
16139,1.0,1.0,15638,1.0,1.9481789631827882,0.5200782594220216
16140,1.0,0.0,15639,1.0,2.0181445860487495,0.4664731630031171
16141,1.0,1.0,15640,1.0,2.0202281756835214,0.5266953109655889
16142,1.0,1.0,15641,1.0,2.014591010408028,0.5237466021780339
16143,1.0,1.0,15642,1.0,2.0151270664580756,0.5179866402820398
16144,1.0,0.0,15643,1.0,2.330922070067261,0.4709809851870481
16145,1.0,1.0,15644,1.0,2.3334985102169323,0.5272125226227999
16146,1.0,1.0,15645,1.0,2.327618229427795,0.5228390311561448
16147,1.0,1.0,15646,1.0,2.328912034763603,0.5181953314283891
16148,1.0,0.0,15647,1.0,2.3359787964319234,0.47098114239456434
16149,1.0,1.0,15648,1.0,2.1851908447738193,0.5266018598817999
16150,1.0,1.0,15649,1.0,2.1948212583077265,0.5226800545132827
16151,1.0,1.0,15650,1.0,2.1928368095335546,0.5185053471933262
16152,1.0,0.0,15651,1.0,1.9581340186249692,0.4709766785837308
16153,1.0,1.0,15652,1.0,1.9596008973277315,0.5252856599841805
16154,1.0,1.0,15653,1.0,1.9581340186249692,0.5219301143968657
16155,1.0,1.0,15654,1.0,1.952417171087237,0.5183868960056993
16156,1.0,0.0,15655,1.0,1.7593392020014063,0.47095326840842483
16157,1.0,1.0,15656,1.0,1.7592391307208408,0.5251924982771162
16158,1.0,1.0,15657,1.0,1.7599490637538793,0.5225409874690171
16159,1.0,1.0,15658,1.0,1.7534311278854773,0.5181138219673234
16160,1.0,0.0,15659,1.0,1.736957679476197,0.47095038651294635
16161,1.0,1.0,15660,1.0,1.735759796690122,0.5257479443216232
16162,1.0,1.0,15661,1.0,1.7321867762228496,0.5235441149298109
16163,1.0,1.0,15662,1.0,1.7364584690301341,0.519364000042549
16164,1.0,0.0,15663,1.0,1.736957679476197,0.47093058661580006
16165,1.0,1.0,15664,1.0,1.733187180078904,0.5254861864296083
16166,1.0,1.0,15665,1.0,1.735759796690122,0.5244469313461196
16167,1.0,1.0,15666,1.0,1.7321867762228496,0.5208346782929422
16168,1.0,0.0,15667,1.0,1.7364584690301341,0.47089802890197857
16169,1.0,1.0,15668,1.0,1.736957679476197,0.5256667734810369
16170,1.0,1.0,15669,1.0,1.7228619164014078,0.5260350611231459
16171,1.0,1.0,15670,1.0,1.7553438560837384,0.5188943275852527
16172,1.0,0.0,15671,1.0,1.7593392020014063,0.4709331223594203
16173,1.0,1.0,15672,1.0,1.7592391307208408,0.5259394334545056
16174,1.0,1.0,15673,1.0,1.7599490637538793,0.524028685684133
16175,1.0,1.0,15674,1.0,1.9330731990781016,0.5180308771430587
16176,1.0,0.0,15675,1.0,1.936996396992975,0.4709697161299764
16177,1.0,1.0,15676,1.0,1.9369400530158842,0.5263345414100383
16178,1.0,1.0,15677,1.0,1.945880833709756,0.5220619829456907
16179,1.0,1.0,15678,1.0,1.9708468528747616,0.5175489249211741
16180,1.0,0.0,15679,1.0,1.9700117046584271,0.47103794925294057
16181,1.0,1.0,15680,1.0,1.9724481321370668,0.5275077068472357
16182,1.0,1.0,15681,1.0,2.8292973770344636,0.5216629784128214
16183,1.0,1.0,15682,1.0,2.8631843178143033,0.5175138623486876
16184,1.0,0.0,15683,1.0,2.860851957632789,0.4711011193320311
16185,1.0,1.0,15684,1.0,2.863452642648443,0.5250995080789274
16186,1.0,1.0,15685,1.0,2.8417601051035266,0.522923998701861
16187,1.0,1.0,15686,1.0,1.9330731990781016,0.5191378666717454
16188,1.0,0.0,15687,1.0,1.936996396992975,0.4709256765257103
16189,1.0,1.0,15688,1.0,1.9369400530158842,0.5248469089823325
16190,1.0,1.0,15689,1.0,1.937919441320268,0.5229887791295785
16191,1.0,1.0,15690,1.0,1.9330731990781016,0.5188003892134242
16192,1.0,0.0,15691,1.0,1.936996396992975,0.4709005857009039
16193,1.0,1.0,15692,1.0,1.9369400530158842,0.5254872330276594
16194,1.0,1.0,15693,1.0,1.937919441320268,0.5225908912168186
16195,1.0,1.0,15694,1.0,1.9330731990781016,0.5184243824799535
16196,1.0,0.0,15695,1.0,1.936996396992975,0.47094734986511244
16197,1.0,1.0,15696,1.0,1.9369400530158842,0.5258523555799027
16198,1.0,1.0,15697,1.0,1.937919441320268,0.5240795489752795
16199,1.0,1.0,15698,1.0,1.9310567296568024,0.5202446553216298
16200,1.0,0.0,15699,1.0,1.7321867762228496,0.4709140681476509
16201,1.0,1.0,15700,1.0,1.7364584690301341,0.525993951746906
16202,1.0,1.0,15701,1.0,1.736957679476197,0.5243797409523245
16203,1.0,1.0,15702,1.0,2.4694604087557654,0.5205193087259415
16204,1.0,0.0,15703,1.0,2.473752907641323,0.4709169954094194
16205,1.0,1.0,15704,1.0,2.4705443109575578,0.525383016195596
16206,1.0,1.0,15705,1.0,2.4753769665857654,0.5238046444914358
16207,1.0,1.0,15706,1.0,2.47483264961346,0.5192435795110933
16208,1.0,0.0,15707,1.0,1.9481789631827882,0.47092411513412297
16209,1.0,1.0,15708,1.0,1.9542057579429848,0.5251358057170054
16210,1.0,1.0,15709,1.0,1.9596008973277315,0.5215654923475097
16211,1.0,1.0,15710,1.0,1.9581340186249692,0.5184453191118136
16212,1.0,0.0,15711,1.0,1.952417171087237,0.4709336656603376
