CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,LABEL
0,0,119852460,30367171,579160,6827,1.0
0,0,119853684,30381242,579216,6828,1.0
0,0,119853957,30174379,585007,6834,1.0
0,0,119852726,30397510,579078,6861,1.0
0,0,119852719,30378082,579352,6832,1.0
0,0,119853558,30442270,578909,6838,1.0
0,0,119854025,30182708,585176,6858,1.0
0,0,119852729,30427190,578973,6840,1.0
0,0,119853346,30368572,579193,6830,1.0
0,0,119852753,30380235,579056,6848,1.0
0,0,119854070,30180029,585107,6843,1.0
0,0,119852810,30429243,578985,6834,1.0
0,0,119853506,30374147,579250,6831,1.0
0,0,119852633,30428196,579063,6831,1.0
0,0,119853572,30178184,585045,6867,1.0
0,0,119853463,30413327,579108,6832,1.0
0,0,119852648,30366661,579112,6839,1.0
0,0,119852813,30384402,579117,6841,1.0
0,0,119853082,30173736,584942,6844,1.0
0,0,119853390,30413026,579074,6835,1.0
0,0,119852801,30365514,579114,6836,1.0
0,0,119853427,30439972,579112,6837,1.0
0,0,119853236,30174720,584974,6834,1.0
0,0,119853532,30466571,579061,6840,1.0
0,0,119852748,30364669,579091,6834,1.0
0,0,119853515,30388293,579096,6831,1.0
0,0,119853909,30185569,585161,6846,1.0
0,0,119852721,30471661,578939,6834,1.0
0,0,119853557,30366112,579128,6858,1.0
0,0,119852464,30385293,579156,6840,1.0
0,0,119853811,30173763,585022,6823,1.0
0,0,119852689,30373179,579135,6846,1.0
0,0,119853525,30371606,579192,6836,1.0
0,0,119852920,30391087,579028,6845,1.0
0,0,119853309,30181766,585148,6862,1.0
0,0,119852561,30409975,579062,6838,1.0
0,0,119853627,30365031,579100,6837,1.0
0,0,119852825,30454949,578905,6830,1.0
0,0,119853396,30175827,585045,6855,1.0
0,0,119853538,30427948,578962,6845,1.0
0,0,119852926,30374778,579264,6841,1.0
0,0,119853544,30415953,579056,6834,1.0
0,0,119853316,30176853,585022,6857,1.0
0,0,119853523,30458719,579052,6838,1.0
0,0,119852736,30366004,579125,6814,1.0
0,0,119853750,30386559,579053,6847,1.0
0,0,119853959,30175822,584996,6849,1.0
0,0,119852710,30440483,578920,6842,1.0
0,0,119852756,30368842,579199,6837,1.0
0,0,119853613,30431656,579097,6843,1.0
0,0,119853824,30177417,585036,6842,1.0
0,0,119852906,30382040,579260,6857,1.0
0,0,119853552,30368493,579104,6834,1.0
0,0,119852884,30412635,579061,6838,1.0
0,0,119853384,30178448,585066,6842,1.0
0,0,119852652,30387960,579108,6835,1.0
0,0,119853486,30365820,579121,6828,1.0
0,0,119852777,30454959,578864,6838,1.0
0,0,119853356,30174095,584950,6840,1.0
0,0,119853545,30409246,579044,6832,1.0
0,0,119852650,30374402,579270,6841,1.0
0,0,119852970,30428219,578978,6840,1.0
0,0,119853459,30175846,584996,6835,1.0
0,0,119853444,30430209,579179,6827,1.0
0,0,119852783,30367881,579174,6845,1.0
0,0,119853426,30395125,579055,6854,1.0
0,0,119853916,30178387,585047,6860,1.0
0,0,119852758,30406106,578957,6831,1.0
0,0,119852605,30364756,579094,6835,1.0
0,0,119853639,30390089,579279,6832,1.0
0,0,119853992,30174146,584952,6852,1.0
0,0,119852900,30447965,579086,6850,1.0
0,0,119853487,30366227,579131,6828,1.0
0,0,119852766,30398275,578972,6841,1.0
0,0,119853831,30179682,585098,6840,1.0
0,0,119852712,30406446,579101,6836,1.0
0,0,119853532,30367201,579157,6838,1.0
0,0,119852621,30428984,579109,6845,1.0
0,0,119853173,30173634,584939,6849,1.0
0,0,119852906,30462083,578996,6829,1.0
0,0,119853554,30369911,579170,6836,1.0
0,0,119852880,30411485,579065,6837,1.0
0,0,119853529,30182202,585098,6855,1.0
0,0,119853491,30428271,579069,6838,1.0
0,0,119852696,30366258,579108,6840,1.0
0,0,119853353,30387838,579112,6856,1.0
0,0,119853276,30266413,581951,6829,1.0
0,0,119853536,30384771,579141,6846,1.0
0,0,119852758,30372871,579313,6832,1.0
0,0,119853124,30178815,585075,6836,1.0
0,0,119853542,30370192,579219,6848,1.0
0,0,119852870,30389186,579205,6849,1.0
0,0,119852708,30363702,579065,6840,1.0
0,0,119853355,30184094,585122,6848,1.0
0,0,119853579,30369094,579206,6827,1.0
0,0,119853028,30451394,578899,6842,1.0
0,0,119853681,30366980,579150,6836,1.0
0,0,119854011,30176210,585017,6851,1.0
0,0,119853011,30362051,579023,6841,1.0
0,0,119852864,30444194,579016,6848,1.0
0,0,119853462,30366542,579141,6813,1.0
0,0,119854049,30173957,584990,6846,1.0
0,0,119852782,30371015,579213,6839,1.0
0,0,119853477,30388865,579078,6845,1.0
0,0,119852868,30368981,579203,6837,1.0
0,0,119854020,30175683,585040,6838,1.0
0,0,119852703,30366372,579108,6821,1.0
0,0,119853662,30398465,579016,6831,1.0
0,0,119852701,30373164,579221,6836,1.0
0,0,119853318,30173815,584974,6843,1.0
0,0,119853790,30373696,579236,6848,1.0
0,0,119852686,30409419,579055,6841,1.0
0,0,119852804,30369238,579161,6833,1.0
0,0,119853333,30180003,585098,6862,1.0
0,0,119853557,30368347,579185,6836,1.0
0,0,119852995,30405988,579018,6848,1.0
