TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,LABEL
00:48:12:601,120001489,47342196,2286505,105,0
00:48:12:801,120000520,47466258,2286780,112,0
00:48:13:001,120000517,47510067,2279667,107,0
00:48:13:201,120000474,47404931,2278064,105,0
00:48:13:401,120001259,47387998,2280893,111,0
00:48:13:601,120000807,47430048,2296102,113,0
00:48:14:201,120000448,265134560,403,163,0
00:48:14:201,120000448,265134560,403,163,0
00:48:14:401,120001206,59169217,2167198,119,0
00:48:14:601,120001389,47325472,2283594,114,0
00:48:14:801,120000815,47582009,2281794,118,0
00:48:15:001,120000940,47582595,2280263,106,0
00:48:15:201,120001732,47361033,2287886,104,0
00:48:15:401,120001114,47298832,2280843,114,0
00:48:15:601,120001124,47432745,2297014,109,0
00:48:15:801,120000764,47569768,2284291,116,0
00:48:16:001,120000566,47498001,2279528,103,0
00:48:16:201,120001366,47420169,2281354,121,0
00:48:16:401,120001275,47413942,2294130,98,0
00:48:16:601,120000621,47480858,2295786,109,0
00:48:16:801,120000791,47540923,2279472,108,0
00:48:17:001,120000796,47493356,2279380,104,0
00:48:17:201,120001271,47385464,2284585,113,0
00:48:17:401,120001419,47395366,2291626,111,0
00:48:17:601,120000840,47441506,2294664,114,0
00:48:17:801,120000628,47582010,2280791,114,0
00:48:18:001,120000957,47602374,2285603,107,0
00:48:18:201,120001727,47450559,2298878,113,0
00:48:18:401,120000676,47397586,2289176,120,0
00:48:18:601,120001496,47921403,2289148,100,0
00:48:18:801,120001074,47362795,2288369,103,0
00:48:19:001,120000824,47568328,2301410,105,0
00:48:19:201,120000792,47336467,2277072,100,0
00:48:19:401,120001091,47744626,2284841,108,0
00:48:19:601,120001345,47474165,2301274,113,0
00:48:19:801,120000675,47386448,2290163,105,0
00:48:20:001,120000495,47598444,2280275,110,0
00:48:20:201,120000694,47438179,2279117,112,0
00:48:20:401,120001227,47529947,2296400,105,0
00:48:20:601,120002528,47278015,2278742,101,0
00:48:20:801,120000974,47592783,2298206,111,0
00:48:21:001,120000483,47683882,2281725,108,0
00:48:21:201,120001407,47381627,2284965,101,0
00:48:21:401,120001411,47361418,2288093,106,0
00:48:21:601,120001102,47353156,2287499,104,0
00:48:21:801,120000692,47682995,2290448,104,0
00:48:22:001,120001455,47663161,2291640,116,0
00:48:22:201,120000947,47400089,2293260,115,0
00:48:22:401,120001465,47341332,2286068,102,0
00:48:22:601,120000553,47375954,2280879,112,0
00:48:22:801,120000812,47427699,2278498,110,0
00:48:23:001,120000625,47571310,2280249,120,0
00:48:23:201,120000598,47253953,2277075,107,0
00:48:23:401,120001248,47368011,2282744,117,0
00:48:23:601,120001160,47513059,2305175,110,0
00:48:23:801,120000724,47415552,2283975,109,0
00:48:24:001,120000708,47795139,2283236,116,0
00:48:24:201,120001408,47461619,2298673,110,0
00:48:24:401,120000692,47486307,2295360,116,0
00:48:24:601,120000750,47536705,2280057,104,0
00:48:24:801,120000595,47475452,2279045,105,0
00:48:25:001,120001158,47400187,2284816,113,0
00:48:25:201,120001405,47442643,2297409,106,0
00:48:25:401,120001184,47300371,2281945,104,0
00:48:25:601,120000521,47572958,2286153,107,0
00:48:25:801,120000772,47441783,2279328,100,0
00:48:26:001,120001289,47624467,2297243,98,0
00:48:26:201,120001269,47410587,2293961,108,0
00:48:26:401,120000909,47423216,2281776,111,0
00:48:26:601,120000837,47513432,2279341,108,0
00:48:26:801,120000781,47354422,2277116,112,0
00:48:27:001,120001158,47527747,2291260,109,0
00:48:27:201,120001074,47481109,2301480,95,0
00:48:27:401,120001000,47622126,2283642,105,0
00:48:27:601,120001405,47621563,2286281,103,0
00:48:27:801,120001214,47343859,2286182,118,0
00:48:28:002,120001151,47422339,2295399,110,0
00:48:28:202,120001017,47434144,2283032,100,0
00:48:28:402,120000743,47733029,2282643,107,0
00:48:28:602,120001631,47426531,2291651,112,0
00:48:28:802,120001324,47373073,2289991,96,0
00:48:29:002,120000823,47399640,2289072,109,0
00:48:29:602,120000463,265141469,401,158,0
00:48:29:602,120000463,265141469,401,158,0
00:48:29:802,120001325,106749773,1664098,125,0
00:48:30:002,120001171,47373613,2290070,102,0
00:48:30:202,120000765,47565576,2285488,105,0
00:48:30:402,120000893,47413736,2278413,111,0
00:48:30:602,120001656,47526948,2284168,114,0
00:48:30:802,120001385,47349475,2286307,110,0
00:48:31:002,120001240,47359699,2288280,101,0
00:48:31:202,120001067,47380224,2289006,109,0
00:48:31:402,120000668,47710145,2282364,112,0
00:48:31:602,120001180,47590187,2295580,103,0
00:48:31:802,120001242,47336029,2286193,105,0
00:48:32:002,120000759,47608889,2293484,102,0
00:48:32:202,120000623,47300811,2276319,111,0
00:48:32:402,120000809,47482035,2279429,104,0
00:48:32:602,120001584,47542066,2293954,109,0
00:48:32:802,120001657,47411692,2294497,101,0
00:48:33:002,120000874,47435776,2286083,111,0
00:48:33:202,120000759,47629365,2281489,110,0
00:48:33:402,120001733,47445529,2281307,99,0
00:48:33:602,120001293,47441601,2296501,107,0
00:48:33:802,120000808,47493540,2294237,99,0
00:48:34:002,120000904,47310853,2277257,112,0
00:48:34:202,120000796,47574070,2280142,99,0
00:48:34:402,120000812,47417840,2278235,107,0
00:48:34:602,120001407,47489936,2300776,114,0
00:48:34:802,120000756,47567737,2294698,100,0
00:48:35:002,120000899,47517795,2279142,105,0
00:48:35:202,120001094,47554457,2287750,109,0
00:48:35:402,120001304,47405208,2292919,108,0
00:48:35:602,120001580,47223862,2272939,107,0
00:48:35:802,120000775,47524992,2295430,109,0
00:48:36:002,120001024,47427414,2278173,103,0
00:48:36:202,120000721,47429420,2279284,109,0
00:48:36:402,120000843,47411889,2278662,119,0
00:48:36:602,120001516,47378646,2287080,120,0
00:48:36:802,120001166,47300534,2282191,99,0
00:48:37:002,120001171,47362986,2288084,103,0
00:48:37:202,120000728,47824818,2295420,111,0
00:48:37:402,120001592,47541138,2289006,115,0
00:48:37:602,120001004,47281545,2279382,101,0
00:48:37:802,120001085,47268071,2277784,109,0
00:48:38:002,120001132,47440249,2296894,107,0
00:48:38:202,120000852,47537363,2284153,110,0
00:48:38:402,120001172,47678429,2283249,111,0
00:48:38:602,120000958,47433634,2296667,115,0
00:48:38:802,120000804,47520024,2297083,115,0
00:48:39:002,120000861,47807837,2283260,99,0
00:48:39:202,120001401,47320329,2282972,110,0
00:48:39:402,120001516,47425075,2295645,107,0
00:48:39:602,120001144,47292514,2280741,105,0
00:48:39:802,120000523,47687290,2291484,103,0
00:48:40:002,120000743,47549173,2280584,108,0
00:48:40:202,120001046,47379302,2288757,118,0
00:48:40:402,120001145,47493142,2303429,109,0
00:48:40:602,120000843,47368880,2279443,112,0
00:48:40:802,120000656,47276612,2276738,106,0
00:48:41:002,120001378,47822322,2287314,106,0
00:48:41:202,120001300,47449636,2298357,115,0
00:48:41:402,120000977,47340475,2285701,103,0
00:48:41:602,120001258,47274775,2278770,101,0
00:48:41:802,120000674,47531044,2282006,102,0
00:48:42:002,120001324,47668491,2283517,105,0
00:48:42:202,120001215,47350256,2287219,108,0
00:48:42:402,120000819,47522867,2304344,104,0
00:48:42:602,120000773,47448917,2278712,104,0
00:48:42:802,120000883,47535737,2279796,105,0
00:48:43:002,120001154,47517875,2290375,101,0
00:48:43:202,120001264,47313187,2282331,104,0
00:48:43:402,120001367,47324347,2283858,122,0
00:48:43:602,120000771,47591744,2293323,110,0
00:48:43:802,120000662,47569980,2279911,104,0
00:48:44:002,120001092,47466956,2288030,121,0
00:48:44:202,120001352,47349034,2287320,101,0
00:48:44:402,120001320,47396995,2292386,107,0
00:48:45:002,120000444,265133554,403,169,0
00:48:45:002,120000444,265133554,403,169,0
00:48:45:202,120001373,149848342,1200191,135,0
00:48:45:402,120001265,47398813,2292154,115,0
00:48:45:602,120001960,47345047,2286134,109,0
00:48:45:802,120000646,47695756,2291718,104,0
00:48:46:002,120001111,47472219,2279197,112,0
00:48:46:202,120000704,47251747,2276217,110,0
00:48:46:402,120000874,47627427,2309798,111,0
00:48:46:602,120000670,47482536,2286494,108,0
00:48:46:802,120000826,47740469,2281881,105,0
00:48:47:002,120002608,47494377,2301875,105,0
00:48:47:202,120000833,47455004,2292190,107,0
00:48:47:402,120000692,47489545,2278765,109,0
00:48:47:602,120000903,47563651,2280008,107,0
00:48:47:802,120000730,47190595,2275568,112,0
00:48:48:002,120000668,47321701,2276439,114,0
00:48:48:202,120001290,47363619,2285581,99,0
00:48:48:402,120001485,47334071,2286122,107,0
00:48:48:602,120001142,47319397,2283942,111,0
00:48:48:802,120000806,47425545,2292740,118,0
00:48:49:002,120000667,47565729,2280611,108,0
00:48:49:202,120001363,47579804,2282264,115,0
00:48:49:402,120001211,47421106,2295016,99,0
00:48:49:602,120001219,47294460,2280189,107,0
00:48:49:802,120001155,47390326,2290935,109,0
00:48:50:002,120001018,47250106,2275963,106,0
00:48:50:202,120001377,47217769,2271927,99,0
00:48:50:402,120000814,47466920,2283055,106,0
00:48:50:602,120001229,47806719,2290671,109,0
00:48:50:802,120001074,47443475,2297417,106,0
00:48:51:002,120000634,47701047,2292188,99,0
00:48:51:202,120001432,47585331,2283732,104,0
00:48:51:402,120001479,47422044,2295129,103,0
00:48:51:602,120001175,47409271,2293733,114,0
00:48:51:802,120000741,47480670,2280791,109,0
00:48:52:002,120000779,47500858,2279335,118,0
00:48:52:202,120000806,47235573,2276108,102,0
00:48:52:402,120000536,47390305,2278310,101,0
00:48:52:602,120001318,47371044,2281761,112,0
00:48:52:802,120001345,47358052,2288388,99,0
00:48:53:002,120001433,47340179,2286346,107,0
00:48:53:202,120000524,47406914,2290065,100,0
00:48:53:402,120001307,47180725,2270468,104,0
00:48:53:602,120000478,47641609,2285621,107,0
00:48:53:802,120000656,47351391,2277404,111,0
00:48:54:002,120001109,47463816,2279174,104,0
00:48:54:202,120001126,47384179,2291389,106,0
00:48:54:402,120000655,47556505,2303314,113,0
00:48:54:602,120000739,47704447,2281722,100,0
00:48:54:802,120001209,47515150,2292064,108,0
00:48:55:002,120001184,47409244,2294439,119,0
00:48:55:202,120000670,47584497,2288734,110,0
00:48:55:402,120000748,47527811,2280237,105,0
00:48:55:602,120001303,47563595,2298454,115,0
00:48:55:802,120001230,47270852,2278488,103,0
00:48:56:002,120000642,47526386,2295857,104,0
00:48:56:202,120000512,47424742,2278261,99,0
00:48:56:402,120000475,47424744,2278196,99,0
00:48:56:602,120000626,47376333,2277766,112,0
00:48:56:802,120001825,47380028,2283081,112,0
00:48:57:002,120000972,47438287,2296389,106,0
00:48:57:202,120001039,47323348,2284031,101,0
00:48:57:402,120000540,47318606,2283183,103,0
00:48:57:602,120000508,47326862,2277113,98,0
00:48:57:802,120000721,47480947,2278996,105,0
00:48:58:002,120001043,47493171,2279285,103,0
00:48:58:202,120001184,47404780,2283055,109,0
00:48:58:402,120000989,47394241,2292138,103,0
00:48:58:602,120001112,47363882,2288546,110,0
00:48:58:802,120000605,47502051,2286435,116,0
00:48:59:002,120000479,47597676,2280745,105,0
00:48:59:202,120001186,47492237,2290124,114,0
00:48:59:402,120001041,47186233,2269328,113,0
00:48:59:602,120001356,47357179,2288009,106,0
00:48:59:802,120001107,47252052,2275842,107,0
00:49:00:402,120000473,265141280,401,155,0
00:49:00:402,120000473,265141280,401,155,0
00:49:00:602,120001252,191681149,758985,133,0
00:49:00:802,120001598,47354012,2288247,110,0
00:49:01:002,120001105,47402899,2292860,110,0
00:49:01:202,120000826,47525098,2283974,110,0
00:49:01:402,120000511,47129308,2274333,104,0
00:49:01:602,120000677,47694794,2281951,108,0
00:49:01:802,120000476,47012716,2272984,105,0
00:49:02:002,120000586,47259253,2276324,99,0
00:49:02:202,120000570,47416698,2277780,94,0
00:49:02:402,120001690,47457127,2282501,103,0
00:49:02:602,120000973,47455369,2298928,120,0
00:49:02:802,120001554,47351003,2286784,116,0
00:49:03:002,120000611,47316473,2279620,104,0
00:49:03:202,120000530,47723849,2282518,106,0
00:49:03:402,120000589,47363086,2277549,104,0
00:49:03:602,120001184,47455429,2294490,110,0
00:49:03:802,120001277,47454811,2299037,111,0
00:49:04:002,120000877,47783344,2283211,110,0
00:49:04:202,120001476,47482445,2289024,106,0
00:49:04:402,120001131,47325694,2284076,111,0
00:49:04:602,120000485,47453274,2298216,106,0
00:49:05:002,120000809,47736895,2282494,101,0
00:49:05:202,120001085,47410959,2288792,107,0
00:49:05:402,120000955,47322133,2283183,102,0
00:49:05:602,120001431,47367655,2288781,101,0
00:49:05:802,120000998,47323058,2283610,102,0
00:49:06:002,120000598,47739152,2282827,108,0
00:49:06:202,120001021,47501985,2287941,101,0
00:49:06:402,120001088,47366171,2288943,105,0
00:49:06:602,120000766,47527934,2296518,111,0
00:49:06:802,120000638,47733637,2282732,101,0
00:49:07:002,120001316,47471275,2294267,101,0
00:49:07:202,120001255,47360357,2288625,109,0
00:49:07:402,120000716,47619136,2291439,112,0
00:49:07:602,120001307,47745389,2292230,110,0
00:49:07:802,120001029,47378059,2289958,107,0
00:49:08:002,120000727,47601806,2294800,102,0
00:49:08:202,120000494,47536675,2280707,114,0
00:49:08:402,120001281,47434062,2280771,108,0
00:49:08:602,120001284,47408832,2293619,96,0
00:49:08:802,120001211,47379373,2290282,120,0
00:49:09:002,120000474,47416673,2285274,109,0
00:49:09:202,120000694,47266506,2276333,101,0
00:49:09:402,120000519,47356824,2278056,105,0
00:49:09:602,120000580,47464807,2279277,97,0
00:49:09:802,120000468,47440437,2278050,111,0
00:49:10:002,120001071,47481842,2298565,104,0
00:49:10:202,120001111,47383774,2290525,109,0
00:49:10:402,120000495,47625736,2285407,111,0
00:49:10:602,120001149,47715999,2295532,111,0
00:49:10:802,120000511,47499904,2301921,110,0
00:49:11:002,120000622,47424509,2278462,104,0
00:49:11:202,120000478,47593874,2280778,113,0
00:49:11:402,120001381,47486965,2289701,108,0
00:49:11:602,120001432,47367234,2289259,114,0
00:49:11:802,120001083,47412624,2291747,108,0
00:49:12:002,120000927,47486291,2278873,106,0
00:49:12:202,120000873,47483651,2279626,108,0
00:49:12:402,120001109,47466196,2283254,111,0
00:49:12:602,120001363,47454667,2299401,103,0
00:49:12:802,120001020,47878136,2296533,107,0
00:49:13:002,120001057,47545931,2293708,108,0
00:49:13:202,120001467,47351761,2286809,109,0
00:49:13:402,120000991,47765922,2295751,119,0
00:49:13:602,120000723,47328019,2276939,105,0
00:49:13:802,120001037,47432659,2278748,101,0
00:49:14:002,120001627,47315797,2281765,112,0
00:49:14:202,120001196,47412313,2293846,108,0
00:49:14:402,120000944,47330683,2284748,117,0
00:49:14:602,120001245,47243869,2275189,112,0
00:49:14:802,120000912,47477934,2287328,104,0
00:49:15:002,120000889,47556906,2280053,101,0
00:49:15:202,120001581,47486612,2281786,112,0
00:49:15:402,120001743,47350843,2286935,110,0
00:49:15:802,120000536,254733344,114213,175,0
00:49:16:002,120001523,234766019,313702,152,0
00:49:16:202,120001180,47322034,2283539,111,0
00:49:16:402,120001485,47399083,2292421,106,0
00:49:16:602,120000892,47745600,2290537,109,0
00:49:16:802,120001675,47524207,2282797,104,0
00:49:17:002,120001192,47478517,2301664,102,0
00:49:17:202,120000982,47498512,2290320,102,0
00:49:17:402,120000915,47474926,2278576,108,0
00:49:17:602,120001526,47594158,2285680,112,0
00:49:17:802,120001432,47309602,2282584,113,0
00:49:18:002,120001033,47331767,2284616,104,0
00:49:18:202,120001275,47325022,2283803,103,0
00:49:18:402,120001188,47326147,2284618,107,0
00:49:18:602,120001351,47267107,2278285,113,0
00:49:18:802,120000651,47628926,2283307,100,0
00:49:19:002,120001561,47575957,2283134,104,0
00:49:19:202,120001419,47452660,2298626,121,0
00:49:19:402,120001361,47293243,2280586,102,0
00:49:19:602,120000697,47634682,2292204,106,0
00:49:19:802,120000803,47496961,2279394,106,0
00:49:20:002,120000857,47378947,2277958,110,0
00:49:20:202,120001169,47349076,2286121,107,0
00:49:20:402,120001266,47382426,2291164,103,0
00:49:20:602,120001372,47329452,2284936,102,0
00:49:20:802,120000663,47411874,2284914,104,0
00:49:21:002,120000902,47629217,2281164,102,0
00:49:21:202,120000998,47338003,2277069,104,0
00:49:21:402,120001178,47459300,2289274,108,0
00:49:21:602,120001193,47420647,2294755,106,0
00:49:21:802,120001411,47329072,2284605,110,0
00:49:22:002,120000804,47600375,2282141,111,0
00:49:22:202,120001584,47621795,2285369,109,0
00:49:22:402,120001021,47424573,2295739,107,0
00:49:22:602,120000723,47432888,2293653,103,0
00:49:22:802,120000712,47512803,2279750,111,0
00:49:23:002,120000989,47737997,2294848,109,0
00:49:23:202,120001146,47411089,2293634,101,0
00:49:23:402,120000645,47436321,2287519,116,0
00:49:23:602,120000953,47452381,2278937,113,0
00:49:23:802,120000963,47547880,2279761,109,0
00:49:24:002,120001069,47396385,2285856,110,0
00:49:24:202,120001065,47339343,2285913,106,0
00:49:24:402,120001335,47357395,2288049,107,0
00:49:24:602,120000801,47592616,2290046,104,0
00:49:24:802,120000845,47475707,2278425,98,0
00:49:25:002,120001374,47484539,2283754,110,0
00:49:25:202,120001207,47386150,2291228,105,0
00:49:25:402,120001423,47405666,2293314,101,0
00:49:25:602,120000831,47715568,2285509,111,0
00:49:25:802,120000697,47417019,2278016,109,0
00:49:26:002,120000701,47311419,2276409,109,0
00:49:26:202,120001257,47359493,2288186,105,0
00:49:26:402,120001269,47414255,2294344,99,0
00:49:26:602,120000961,47502795,2289596,106,0
00:49:26:802,120000611,47574571,2280830,111,0
00:49:27:002,120000969,47533657,2289925,115,0
00:49:27:202,120001082,47415949,2294262,104,0
00:49:27:402,120000624,47356020,2287946,109,0
00:49:27:602,120000970,47639368,2281433,114,0
00:49:27:802,120000824,47352915,2277236,104,0
00:49:28:002,120001354,47588155,2297075,107,0
00:49:28:202,120001138,47335039,2285598,109,0
00:49:28:402,120001394,47334400,2284833,102,0
00:49:28:602,120000862,47608457,2284921,116,0
00:49:28:802,120000575,47396577,2277840,101,0
00:49:29:002,120001805,47597105,2296144,109,0
00:49:29:202,120001243,47326028,2284760,104,0
00:49:29:402,120000840,47631306,2294752,101,0
00:49:29:602,120000863,47502890,2279306,101,0
00:49:29:802,120001248,47480797,2285360,106,0
00:49:30:002,120001343,47394828,2291830,122,0
00:49:30:202,120000782,47493808,2295143,101,0
00:49:30:402,120000832,47667459,2282236,105,0
00:49:30:602,120001398,47493961,2288016,106,0
00:49:30:802,120001167,47489380,2302950,105,0
00:49:31:402,120000443,265132963,403,166,0
00:49:31:402,120000443,265132963,403,166,0
00:49:31:602,120001069,61115652,2133777,126,0
00:49:31:802,120000954,47587557,2293486,104,0
00:49:32:002,120001118,47407651,2292834,104,0
00:49:32:202,120000628,47617889,2289584,110,0
00:49:32:402,120000767,47609731,2280681,100,0
00:49:32:602,120001341,47362709,2286736,98,0
00:49:32:802,120001401,47356441,2288236,117,0
00:49:33:002,120001188,47292917,2280564,109,0
00:49:33:202,120000876,47364345,2289127,102,0
00:49:33:402,120000655,47773464,2285301,119,0
00:49:33:602,120001196,47439686,2281619,107,0
00:49:33:802,120001184,47447066,2297658,105,0
00:49:34:002,120000873,47453998,2291937,104,0
00:49:34:202,120000681,47743868,2283437,109,0
00:49:34:402,120000592,47331678,2277034,122,0
00:49:34:602,120001349,47324321,2282638,108,0
00:49:34:802,120001095,47349556,2286799,103,0
00:49:35:002,120001221,47393674,2292052,115,0
00:49:35:202,120000973,47546816,2287548,104,0
00:49:35:402,120001031,47619939,2280765,104,0
00:49:35:602,120001518,47421243,2288621,107,0
00:49:35:802,120001379,47454730,2298750,113,0
00:49:36:002,120000501,47454906,2284889,116,0
00:49:36:202,120000845,47710955,2282069,101,0
00:49:36:402,120001341,47574203,2306513,104,0
00:49:36:602,120001096,47332843,2285289,108,0
00:49:36:802,120000940,47745544,2285093,111,0
00:49:37:002,120001171,47440527,2279135,109,0
00:49:37:202,120001243,47323231,2283887,105,0
00:49:37:402,120001220,47388211,2291701,117,0
00:49:37:602,120001241,47298355,2281179,100,0
00:49:37:802,120001200,47335541,2285667,104,0
00:49:38:002,120000790,47580113,2283598,109,0
00:49:38:202,120000765,47575798,2280310,99,0
00:49:38:402,120001364,47419805,2291709,104,0
00:49:38:602,120001051,47436674,2296620,105,0
00:49:38:802,120000820,47757365,2287526,98,0
00:49:39:002,120001438,47502294,2285034,107,0
00:49:39:202,120001030,47445478,2297711,101,0
00:49:39:402,120000800,47441248,2291199,109,0
00:49:39:602,120000996,47586725,2280518,107,0
00:49:39:802,120001397,47548289,2284229,114,0
00:49:40:002,120001435,47278098,2279202,101,0
00:49:40:202,120001027,47380076,2289949,107,0
00:49:40:402,120001437,47413933,2294329,107,0
00:49:40:602,120000888,47550448,2281494,109,0
00:49:40:802,120000720,47548395,2279938,101,0
00:49:41:002,120001291,47518549,2298457,106,0
00:49:41:202,120000779,47431486,2295051,109,0
00:49:41:402,120000735,47327925,2276714,102,0
00:49:41:602,120000778,47441889,2278991,104,0
00:49:41:802,120000760,47312421,2276491,101,0
00:49:42:002,120001298,47656857,2290844,117,0
00:49:42:202,120001338,47341411,2286610,114,0
00:49:42:402,120001300,47310595,2282676,112,0
00:49:42:602,120000925,47507648,2292876,107,0
00:49:42:802,120000665,47537948,2279312,105,0
00:49:43:002,120000718,47456503,2278947,99,0
00:49:43:202,120000966,47382159,2285916,115,0
00:49:43:402,120001238,47451895,2298842,95,0
00:49:43:602,120000599,47487316,2287652,103,0
00:49:43:802,120000607,47730052,2281747,114,0
00:49:44:002,120001048,47457644,2296399,108,0
00:49:44:202,120001341,47420674,2294989,109,0
00:49:44:402,120000656,47675785,2284166,105,0
00:49:44:602,120001142,47581091,2287510,108,0
00:49:44:802,120000949,47392558,2292143,105,0
00:49:45:002,120000744,47537302,2295194,112,0
00:49:45:202,120000652,47492341,2279391,100,0
00:49:45:402,120001239,47585473,2285649,106,0
00:49:45:602,120000457,47078556,2268344,115,0
00:49:45:802,120001097,47422315,2283056,105,0
00:49:46:002,120001423,47351878,2287659,108,0
00:49:46:202,120001482,47456062,2298606,101,0
00:49:46:802,120000454,265133927,403,158,0
00:49:46:802,120000454,265133927,403,158,0
00:49:47:002,120001099,103122568,1691676,129,0
00:49:47:202,120001105,47404343,2292660,114,0
00:49:47:402,120001121,47402107,2292913,121,0
00:49:47:602,120000872,47569308,2286112,109,0
00:49:47:802,120000857,47427248,2278219,110,0
00:49:48:002,120001516,47682469,2302100,108,0
00:49:48:202,120001291,47369680,2289574,108,0
00:49:48:402,120000707,47648247,2285548,108,0
00:49:48:602,120000463,47497002,2280049,106,0
00:49:48:802,120000805,47080713,2273410,101,0
00:49:49:002,120000645,47323555,2276927,101,0
00:49:49:202,120001364,47572553,2295766,97,0
00:49:49:402,120001132,47363623,2288063,113,0
00:49:49:602,120001050,47451388,2287817,102,0
00:49:49:802,120000657,47451781,2279118,106,0
00:49:50:002,120000781,47368865,2277464,108,0
00:49:50:202,120001112,47578724,2289509,102,0
00:49:50:402,120001220,47437801,2296768,109,0
00:49:50:602,120000773,47603363,2289668,115,0
00:49:50:802,120000651,47283217,2276822,106,0
00:49:51:002,120001226,47625604,2282000,104,0
00:49:51:202,120001044,47300722,2281788,109,0
00:49:51:402,120001185,47505076,2304095,113,0
00:49:51:602,120000742,47703273,2287156,102,0
00:49:51:802,120001088,47619627,2291237,109,0
00:49:52:002,120000624,47585465,2306192,108,0
00:49:52:202,120000766,47736324,2282331,109,0
00:49:52:402,120001157,47432515,2286848,109,0
00:49:52:602,120001089,47316549,2283436,101,0
00:49:52:802,120001281,47336465,2285542,112,0
00:49:53:002,120000663,47504400,2292671,104,0
00:49:53:202,120000525,47543580,2280180,105,0
00:49:53:402,120000535,47481160,2279079,119,0
00:49:53:602,120001370,47469661,2298230,109,0
00:49:53:802,120000605,47465700,2296104,107,0
00:49:54:002,120000984,47357729,2277417,96,0
00:49:54:202,120000878,47349779,2277966,106,0
00:49:54:402,120000966,47404052,2278340,103,0
00:49:54:602,120000589,47484974,2278506,96,0
00:49:54:802,120001245,47453225,2296839,105,0
00:49:55:002,120001234,47275747,2278722,113,0
00:49:55:202,120001253,47364048,2289201,104,0
00:49:55:402,120000469,47351765,2282546,104,0
00:49:55:602,120000499,47778643,2283358,107,0
00:49:55:802,120001134,47550969,2301178,113,0
00:49:56:002,120000631,47629523,2296355,115,0
