TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,LABEL
14:20:03:080,120000515,212361281,2977,115582,0
14:20:03:280,120000506,212359539,2990,117334,0
14:20:03:480,120000512,212308253,2967,118443,0
14:20:03:680,120000442,212354532,2963,115081,0
14:20:03:880,120000510,212334094,2974,117418,0
14:20:04:080,120000430,212470028,2958,113946,0
14:20:04:280,120000504,212432621,2972,114592,0
14:20:04:480,120000446,212429216,2969,112667,0
14:20:04:680,120000497,212204557,2971,121651,0
14:20:04:880,120000506,212213607,2977,118630,0
14:20:05:080,120000458,212137636,2971,121630,0
14:20:05:280,120000447,212444983,2964,113768,0
14:20:05:480,120000514,212166965,2980,120572,0
14:20:05:680,120000506,212344494,2969,115899,0
14:20:05:880,120000444,212209600,2966,119608,0
14:20:06:080,120000499,212168948,2968,120662,0
14:20:06:280,120000505,212277186,2988,118165,0
14:20:06:480,120000513,212281785,2973,117366,0
14:20:06:680,120000436,212272721,2963,119180,0
14:20:06:880,120000510,212295564,2971,117176,0
14:20:07:080,120000506,212257852,2974,117543,0
14:20:07:280,120000475,212220208,2972,119069,0
14:20:07:480,120000450,212246889,2956,117718,0
14:20:07:680,120000455,212338430,2975,116572,0
14:20:07:880,120000509,212514675,2969,111271,0
14:20:08:080,120000509,212306321,2981,116832,0
14:20:08:280,120000506,212309742,2972,116885,0
14:20:08:480,120000447,212223285,2964,118889,0
14:20:09:080,120000465,265130172,401,341,0
14:20:09:080,120000465,265130172,401,341,0
14:20:09:280,120000516,237966050,1733,60407,0
14:20:09:480,120000450,212128030,2972,122218,0
14:20:09:680,120000514,212237794,2971,117980,0
14:20:09:880,120000434,212358770,2973,117002,0
14:20:10:080,120000507,212395056,2964,115882,0
14:20:10:280,120000510,212264617,2985,119013,0
14:20:10:480,120000504,212393999,2966,114545,0
14:20:10:680,120000427,212253461,2964,119144,0
14:20:10:880,120000522,212448383,2966,114104,0
14:20:11:080,120000449,212303708,2959,117393,0
14:20:11:280,120000508,212519424,2971,112280,0
14:20:11:480,120000445,212337262,2968,116919,0
14:20:11:680,120000443,212371023,2974,114666,0
14:20:11:880,120000514,212372882,2975,115572,0
14:20:12:080,120000511,212437466,2979,112931,0
14:20:12:280,120000513,212384715,2967,115589,0
14:20:12:480,120000444,212222723,2964,118247,0
14:20:12:680,120000511,212509487,2971,111099,0
14:20:12:880,120000452,212373477,2966,115286,0
14:20:13:080,120000517,212446253,2976,112755,0
14:20:13:280,120000498,212140994,2971,120763,0
14:20:13:480,120000506,212209351,2963,120139,0
14:20:13:680,120000503,212308243,2976,116577,0
14:20:13:880,120000455,212176747,2966,120043,0
14:20:14:080,120000514,212293337,2965,116155,0
14:20:14:280,120000453,212180655,2970,119781,0
14:20:14:480,120000512,212323307,2964,115896,0
14:20:14:680,120000442,212508680,2963,114189,0
14:20:14:880,120000507,212341341,2967,116251,0
14:20:15:080,120000452,212398334,2960,115446,0
14:20:15:280,120000515,212392717,2978,115066,0
14:20:15:480,120000512,212320746,2975,115993,0
14:20:15:680,120000506,212378292,2972,114586,0
14:20:15:880,120000515,212236179,2971,117899,0
14:20:16:080,120000447,212251928,2976,117204,0
14:20:16:280,120000505,212317690,2965,116330,0
14:20:16:480,120000458,212199986,2972,119257,0
14:20:16:680,120000509,212326921,2968,117082,0
14:20:16:880,120000438,212259809,2961,117219,0
14:20:17:080,120000513,212445137,2967,112917,0
14:20:17:280,120000512,212344027,2963,116926,0
14:20:17:480,120000504,212127418,2967,121385,0
14:20:17:680,120000509,212377749,2975,115262,0
14:20:17:880,120000503,212558996,2973,112071,0
14:20:18:080,120000506,212378756,2971,115246,0
14:20:18:280,120000452,212314935,2969,117432,0
14:20:18:480,120000512,212310402,2970,115704,0
14:20:18:680,120000455,212509236,2974,112429,0
14:20:18:880,120000512,212448955,2974,113790,0
14:20:19:080,120000455,212456501,2971,112799,0
14:20:19:280,120000518,212351546,2967,116336,0
14:20:19:480,120000509,212475234,2972,112501,0
14:20:19:680,120000503,212422271,2964,114212,0
14:20:19:880,120000509,212333523,2979,115825,0
14:20:20:080,120000511,212331653,2965,115160,0
14:20:20:280,120000510,212353072,2974,115411,0
14:20:20:480,120000439,212256132,2974,117379,0
14:20:20:680,120000434,212525695,2959,111272,0
14:20:20:880,120000439,212317526,2976,116073,0
14:20:21:080,120000513,212321414,2972,116596,0
14:20:21:280,120000515,212291791,2983,117115,0
14:20:21:480,120000512,212434832,2960,113593,0
14:20:21:680,120000450,212293350,2962,117918,0
14:20:21:880,120000506,212331686,2965,116746,0
14:20:22:080,120000500,212086313,2968,122555,0
14:20:22:280,120000503,212319030,2962,115726,0
14:20:22:480,120000438,212197007,2963,118888,0
14:20:22:680,120000514,212221636,2983,120236,0
14:20:22:880,120000512,212300937,2969,117071,0
14:20:23:080,120000444,212320563,2963,116585,0
14:20:23:280,120000505,212376648,2970,116424,0
14:20:23:480,120000458,212267072,2971,118063,0
14:20:23:680,120000509,212219790,2967,118040,0
14:20:23:880,120000505,212491720,2982,112493,0
14:20:24:480,120000464,265130181,401,339,0
14:20:24:480,120000464,265130181,401,339,0
14:20:24:680,120000520,246774991,1311,38849,0
14:20:24:880,120000516,212232035,2984,118645,0
14:20:25:080,120000509,212425615,2981,114380,0
14:20:25:280,120000453,212399159,2963,114515,0
14:20:25:480,120000515,212129019,2964,120822,0
14:20:25:680,120000522,212259601,2969,118670,0
14:20:25:880,120000513,212278591,2964,117034,0
14:20:26:080,120000500,212538544,2974,110981,0
14:20:26:280,120000515,212216387,2962,119228,0
14:20:26:480,120000505,212446797,2981,114277,0
14:20:26:680,120000450,212292282,2966,117069,0
14:20:26:880,120000510,212343092,2962,116845,0
14:20:27:080,120000507,212402642,2980,115369,0
14:20:27:280,120000500,212496025,2966,114395,0
14:20:27:480,120000497,212256768,2979,118623,0
14:20:27:680,120000508,212315817,2967,115854,0
14:20:27:880,120000453,212348467,2963,114908,0
14:20:28:080,120000518,212311896,2973,116171,0
14:20:28:280,120000511,212326689,2967,117356,0
14:20:28:480,120000504,212191469,2973,119867,0
14:20:28:680,120000506,212342135,2975,116595,0
14:20:28:880,120000452,212336460,2961,115229,0
14:20:29:080,120000455,212293561,2969,118416,0
14:20:29:280,120000442,212064269,2970,124136,0
14:20:29:480,120000504,212417083,2971,114423,0
14:20:29:680,120000455,212246437,2961,119419,0
14:20:29:880,120000512,212312124,2974,115498,0
14:20:30:080,120000509,212303307,2978,117801,0
14:20:30:280,120000503,212234835,2968,119056,0
14:20:30:480,120000455,212081754,2968,121615,0
14:20:30:680,120000520,212331799,2971,117029,0
14:20:30:880,120000504,212317922,2973,116900,0
14:20:31:080,120000515,212102186,2969,122374,0
14:20:31:280,120000433,212390603,2967,115444,0
14:20:31:480,120000453,212376228,2976,115947,0
14:20:31:680,120000509,211950387,2964,125823,0
14:20:31:880,120000505,212566071,2975,111531,0
14:20:32:080,120000507,212380813,2964,113352,0
14:20:32:280,120000446,212251717,2964,117088,0
14:20:32:480,120000512,212378095,2972,116947,0
14:20:32:680,120000447,212382498,2974,115771,0
14:20:32:880,120000511,212277539,2969,117056,0
14:20:33:080,120000514,212170505,2987,119034,0
14:20:33:280,120000501,212071892,2963,123052,0
14:20:33:480,120000511,212366635,2977,114907,0
14:20:33:680,120000450,212341081,2973,116680,0
14:20:33:880,120000512,212179953,2976,120033,0
14:20:34:280,120000509,212217348,2972,119391,0
14:20:34:480,120000450,212207213,2963,119222,0
14:20:34:680,120000505,212442136,2967,113602,0
14:20:34:880,120000430,212286726,2962,116573,0
14:20:35:080,120000504,212480233,2970,112939,0
14:20:35:280,120000500,212367947,2965,114091,0
14:20:35:480,120000502,212384149,2970,113901,0
14:20:35:680,120000507,212302241,2988,115373,0
14:20:35:880,120000443,212304866,2969,116594,0
14:20:36:080,120000506,212334648,2964,115560,0
14:20:36:280,120000450,212172001,2970,120590,0
14:20:36:480,120000502,212301708,2972,117048,0
14:20:36:680,120000433,212199651,2975,118207,0
14:20:36:880,120000504,212010429,2967,123632,0
14:20:37:080,120000500,212140519,2983,119447,0
14:20:37:280,120000503,212299426,2961,117698,0
14:20:37:480,120000515,212119115,2968,120910,0
14:20:37:680,120000511,212308701,2963,116667,0
14:20:37:880,120000504,212408530,2969,114021,0
14:20:38:080,120000441,212267154,2971,117147,0
14:20:38:280,120000508,212238920,2969,120335,0
14:20:38:480,120000509,212273410,2981,117339,0
14:20:38:680,120000509,212365530,2959,114975,0
14:20:38:880,120000503,212409202,2969,113799,0
14:20:39:080,120000505,212518262,2972,111284,0
14:20:39:280,120000447,211997784,2971,124191,0
14:20:39:480,120000506,212074694,2972,122298,0
14:20:39:880,120000458,265122720,404,359,0
14:20:40:080,120000516,255384349,883,23240,0
14:20:40:280,120000504,212442697,2982,112193,0
14:20:40:480,120000506,212114707,2971,121665,0
14:20:40:680,120000446,212451132,2964,112746,0
14:20:40:880,120000512,212175523,2967,119322,0
14:20:41:080,120000509,212330574,2989,117142,0
14:20:41:280,120000507,212359950,2965,117047,0
14:20:41:480,120000453,212245260,2974,117771,0
14:20:41:680,120000512,212160742,2970,120629,0
14:20:41:880,120000521,212289396,2980,119185,0
14:20:42:080,120000439,212269048,2974,116965,0
14:20:42:280,120000445,212174026,2966,120359,0
14:20:42:480,120000505,212213087,2975,119210,0
14:20:42:680,120000494,212215020,2974,119229,0
14:20:42:880,120000447,212212077,2965,119772,0
14:20:43:080,120000507,212224175,2971,120661,0
14:20:43:280,120000504,212325508,2980,114925,0
14:20:43:480,120000506,212288332,2968,117910,0
14:20:43:681,120000518,212614668,2980,109308,0
14:20:43:881,120000506,212062458,2968,122994,0
14:20:44:081,120000439,212357734,2965,118041,0
14:20:44:281,120000442,212437881,2971,113533,0
14:20:44:481,120000508,212199513,2970,120211,0
14:20:44:681,120000458,212199988,2970,118895,0
14:20:44:881,120000515,212465674,2978,111565,0
14:20:45:081,120000439,212333286,2968,116333,0
14:20:45:281,120000507,212118907,2971,121987,0
14:20:45:481,120000506,212305486,2980,115729,0
14:20:45:681,120000509,212312181,2965,116172,0
14:20:45:881,120000497,212006933,2971,123732,0
14:20:46:081,120000512,212157291,2966,121392,0
14:20:46:281,120000433,212266010,2968,116221,0
14:20:46:481,120000442,212484481,2971,111771,0
14:20:46:681,120000511,212280936,2967,117732,0
14:20:46:881,120000511,212435496,2975,115136,0
14:20:47:081,120000513,212138519,2969,120951,0
14:20:47:281,120000439,212376861,2965,115082,0
14:20:47:481,120000498,212173947,2976,120398,0
14:20:47:681,120000508,212065954,2980,121759,0
14:20:47:881,120000512,212423703,2966,115047,0
14:20:48:081,120000453,212196363,2970,119045,0
14:20:48:281,120000509,212537095,2976,111107,0
14:20:48:481,120000442,212348476,2963,115597,0
14:20:48:681,120000442,212472878,2979,112594,0
14:20:48:881,120000505,212143200,2969,120867,0
14:20:49:081,120000470,212143231,2972,120845,0
14:20:49:281,120000455,212303230,2965,115889,0
14:20:49:481,120000455,212478074,2978,113602,0
14:20:49:681,120000512,212305084,2969,117363,0
14:20:49:881,120000517,212289145,2980,117066,0
14:20:50:081,120000507,212457500,2965,112932,0
14:20:50:281,120000515,212375488,2975,115421,0
14:20:50:481,120000506,212139081,2963,120691,0
14:20:50:681,120000515,212195284,2971,119308,0
14:20:50:881,120000442,212343996,2963,116753,0
14:20:51:081,120000504,212549441,2977,109947,0
14:20:51:281,120000444,212356239,2964,115236,0
14:20:51:481,120000514,212287395,2965,117901,0
14:20:51:681,120000433,212400402,2966,114421,0
14:20:51:881,120000513,212348093,2965,116882,0
14:20:52:081,120000509,212252300,2966,117582,0
14:20:52:281,120000512,212488078,2967,112260,0
14:20:52:481,120000503,212364809,2981,114798,0
14:20:52:681,120000508,212268601,2960,116832,0
14:20:52:881,120000507,212286550,2974,115780,0
14:20:53:081,120000442,212276734,2972,117675,0
14:20:53:281,120000506,212344262,2973,115077,0
14:20:53:481,120000507,212356604,2980,115604,0
14:20:53:681,120000500,212460519,2964,113783,0
14:20:53:881,120000449,212254668,2965,119062,0
14:20:54:081,120000515,212150725,2967,121656,0
14:20:54:281,120000452,212482391,2968,113320,0
14:20:54:481,120000515,212155144,2979,120150,0
14:20:54:681,120000512,212266713,2982,116708,0
14:20:54:881,120000512,212238987,2961,117552,0
14:20:55:281,120000472,265122433,404,354,0
14:20:55:481,120000517,264424412,447,2156,0
14:20:55:681,120000436,212266535,2965,117257,0
14:20:55:881,120000508,212352062,2972,116395,0
14:20:56:081,120000503,212325540,2974,115611,0
14:20:56:281,120000509,212572227,2976,110249,0
14:20:56:481,120000438,212517140,2973,111786,0
14:20:56:681,120000524,212405681,2969,114920,0
14:20:56:881,120000516,212175358,2976,119964,0
14:20:57:081,120000508,212294976,2966,116991,0
14:20:57:281,120000455,212301888,2965,116066,0
14:20:57:481,120000450,212364976,2979,114408,0
14:20:57:681,120000506,212238535,2966,119180,0
14:20:57:881,120000511,212425390,2984,112989,0
14:20:58:081,120000518,212367378,2971,114910,0
14:20:58:281,120000439,212165474,2964,119707,0
14:20:58:481,120000516,212206691,2969,119215,0
14:20:58:681,120000507,212330904,2980,116934,0
14:20:58:881,120000509,212293832,2971,116564,0
14:20:59:081,120000436,212166901,2968,120037,0
14:20:59:281,120000504,212327069,2970,115058,0
14:20:59:481,120000503,212092166,2975,122384,0
14:20:59:681,120000446,212349958,2965,114382,0
14:20:59:881,120000509,212433435,2975,113602,0
14:21:00:081,120000449,212229462,2967,118892,0
14:21:00:281,120000512,212319541,2971,116244,0
14:21:00:481,120000514,212341178,2977,114723,0
14:21:00:681,120000513,212248923,2971,118740,0
14:21:00:881,120000452,212230604,2959,118886,0
14:21:01:081,120000503,212393476,2974,113069,0
14:21:01:281,120000436,212475520,2965,113107,0
14:21:01:481,120000504,212470236,2977,113619,0
14:21:01:681,120000512,212281138,2973,117919,0
14:21:01:881,120000512,212381734,2980,115611,0
14:21:02:081,120000515,212372424,2967,115876,0
14:21:02:281,120000441,212274929,2968,117660,0
14:21:02:481,120000511,212370973,2968,113882,0
14:21:02:681,120000512,212074930,2971,123532,0
14:21:02:881,120000509,212142957,2968,121524,0
14:21:03:081,120000430,212251402,2965,118580,0
14:21:03:281,120000509,212316951,2971,115828,0
14:21:03:481,120000501,212451557,2975,112945,0
14:21:03:681,120000506,212509315,2967,111108,0
14:21:03:881,120000500,212497367,2964,112785,0
14:21:04:081,120000430,212309662,2975,116575,0
14:21:04:281,120000510,212591376,2966,109285,0
14:21:04:481,120000444,212201905,2971,119723,0
14:21:04:681,120000508,212327141,2968,117775,0
14:21:04:881,120000450,212447457,2966,114162,0
14:21:05:081,120000511,212323569,2963,114901,0
14:21:05:281,120000433,212428516,2962,113307,0
14:21:05:481,120000510,212294181,2967,118849,0
14:21:05:681,120000509,212193003,2974,120127,0
14:21:05:881,120000514,212289154,2968,116738,0
14:21:06:081,120000453,212305818,2964,117053,0
14:21:06:281,120000518,212104464,2979,121701,0
14:21:06:481,120000505,212604117,2965,108715,0
14:21:06:681,120000503,212284245,2976,117987,0
14:21:06:881,120000512,212225001,2969,118896,0
14:21:07:081,120000437,212407522,2962,114136,0
14:21:07:281,120000506,212132883,2964,121031,0
14:21:07:481,120000515,212288438,2977,117618,0
14:21:07:681,120000510,212253752,2967,119022,0
14:21:07:881,120000452,212232751,2969,117388,0
14:21:08:081,120000512,212263837,2966,118723,0
14:21:08:281,120000509,212162585,2975,120804,0
14:21:08:481,120000446,212285373,2972,117833,0
14:21:08:681,120000455,212296471,2961,118691,0
14:21:08:881,120000446,212387332,2970,114669,0
14:21:09:081,120000506,212376909,2973,113525,0
14:21:09:281,120000512,212373998,2980,115313,0
14:21:09:481,120000511,212283327,2974,118719,0
14:21:09:681,120000450,212314618,2965,117006,0
14:21:09:881,120000512,212165042,2969,121998,0
14:21:10:081,120000517,212206612,2974,120386,0
14:21:10:281,120000510,212170656,2967,119203,0
14:21:10:881,120000460,265130207,401,357,0
14:21:10:881,120000460,265130207,401,357,0
14:21:11:081,120000456,220278222,2587,100195,0
14:21:11:281,120000504,212094192,2965,121927,0
14:21:11:481,120000455,212192732,2980,121009,0
14:21:11:681,120000506,212084697,2970,121455,0
14:21:11:881,120000506,212308313,2974,116394,0
14:21:12:081,120000522,212196009,2959,118873,0
14:21:12:281,120000447,212328695,2963,115544,0
14:21:12:481,120000452,212226489,2971,118719,0
14:21:12:681,120000519,212315228,2968,115823,0
14:21:12:881,120000438,212165266,2967,120026,0
14:21:13:081,120000434,212241117,2963,118045,0
14:21:13:281,120000444,212548173,2976,111130,0
14:21:13:481,120000509,212225658,2973,119725,0
14:21:13:681,120000512,212316240,2995,116763,0
14:21:13:881,120000511,212224902,2964,118503,0
14:21:14:081,120000453,212433159,2963,114177,0
14:21:14:281,120000509,212179113,2969,120309,0
14:21:14:481,120000514,212445296,2971,113167,0
14:21:14:681,120000453,212276997,2971,117916,0
14:21:14:881,120000512,212226912,2964,118640,0
14:21:15:081,120000442,212344047,2958,114468,0
14:21:15:281,120000501,212421056,2976,114102,0
14:21:15:481,120000500,212168224,2974,120756,0
14:21:15:681,120000500,212317230,2964,116200,0
14:21:15:881,120000509,212435301,2979,112647,0
14:21:16:081,120000508,212257848,2965,117333,0
14:21:16:281,120000453,212337045,2966,115755,0
14:21:16:481,120000517,212306981,2972,116730,0
14:21:16:681,120000510,212252815,2974,119662,0
14:21:16:881,120000439,212334750,2978,115664,0
14:21:17:081,120000501,212303988,2967,117235,0
14:21:17:281,120000442,212200354,2963,118354,0
14:21:17:481,120000504,212349503,2967,116766,0
14:21:17:681,120000517,212263008,2977,117252,0
14:21:17:881,120000510,212132122,2964,121121,0
14:21:18:081,120000444,212287558,2968,117117,0
14:21:18:281,120000508,212432169,2971,114115,0
14:21:18:481,120000512,212111947,2979,121939,0
14:21:18:681,120000509,212461155,2960,113367,0
14:21:18:881,120000441,212252294,2962,116959,0
14:21:19:081,120000505,212351248,2969,115671,0
14:21:19:281,120000509,212133093,2970,121715,0
14:21:19:481,120000433,212268846,2974,116973,0
14:21:19:681,120000504,212324690,2972,115663,0
14:21:19:881,120000450,212434919,2961,112009,0
14:21:20:081,120000513,212379182,2964,113857,0
14:21:20:281,120000504,212182988,2973,119423,0
14:21:20:481,120000512,212453767,2973,114210,0
14:21:20:681,120000512,212564091,2972,109698,0
14:21:20:881,120000512,212429315,2967,114371,0
14:21:21:081,120000515,212248035,2980,117394,0
14:21:21:281,120000506,212239281,2957,118722,0
14:21:21:481,120000458,212367671,2972,114921,0
14:21:21:681,120000436,212296739,2979,117574,0
14:21:21:881,120000513,212410735,2967,113419,0
14:21:22:081,120000449,212184786,2972,120457,0
14:21:22:281,120000500,212554234,2973,111242,0
14:21:22:481,120000430,212261647,2963,117553,0
14:21:22:681,120000509,212342695,2970,115079,0
14:21:22:881,120000450,212431017,2964,113754,0
14:21:23:081,120000508,212419945,2970,113401,0
14:21:23:281,120000515,212236289,2970,118996,0
14:21:23:481,120000501,212567928,2969,110621,0
14:21:23:681,120000505,212162921,2971,121039,0
14:21:23:881,120000445,212473123,2966,113292,0
14:21:24:081,120000508,212385623,2967,116238,0
14:21:24:281,120000450,212205512,2962,120148,0
14:21:24:481,120000507,212429145,2971,113568,0
14:21:24:681,120000498,212364216,2978,116442,0
14:21:24:881,120000503,212334925,2967,117060,0
14:21:25:081,120000452,211984349,2967,125825,0
14:21:25:281,120000509,212393581,2969,114588,0
14:21:25:481,120000506,212240867,2973,118359,0
14:21:25:681,120000518,212163631,2968,120381,0
14:21:26:281,120000444,265130753,401,348,0
14:21:26:281,120000444,265130753,401,348,0
14:21:26:481,120000463,229175618,2158,77651,0
14:21:26:681,120000501,212250813,2970,117728,0
14:21:26:881,120000439,212433979,2964,113968,0
14:21:27:081,120000507,212387531,2967,114588,0
14:21:27:281,120000509,212399078,2985,115612,0
14:21:27:481,120000513,212476380,2976,111930,0
14:21:27:681,120000504,212202535,2974,119735,0
14:21:27:881,120000447,212355898,2963,115415,0
14:21:28:081,120000457,212279973,2962,117328,0
14:21:28:281,120000454,212349290,2975,115811,0
14:21:28:481,120000506,212247947,2978,118216,0
14:21:28:681,120000443,212141509,2967,120350,0
14:21:28:881,120000506,212343391,2965,116915,0
14:21:29:081,120000450,212391368,2962,114959,0
14:21:29:281,120000513,212332511,2965,116084,0
14:21:29:481,120000510,212485635,2978,112249,0
14:21:29:681,120000506,212415940,2975,114945,0
14:21:29:881,120000512,212152798,2980,120554,0
14:21:30:081,120000458,212469051,2969,112453,0
14:21:30:281,120000449,212201683,2963,119318,0
14:21:30:481,120000508,212245260,2978,118118,0
14:21:30:681,120000507,212244437,2973,118379,0
14:21:30:881,120000443,212234000,2962,117874,0
14:21:31:081,120000503,212358606,2969,114918,0
14:21:31:281,120000458,212352446,2966,115405,0
14:21:31:481,120000509,212196385,2966,120737,0
14:21:31:681,120000512,212276745,2972,117737,0
14:21:31:881,120000518,212296587,2963,116728,0
14:21:32:081,120000449,212409150,2966,114339,0
14:21:32:281,120000447,212371554,2970,115246,0
14:21:32:481,120000514,212266522,2963,117841,0
14:21:32:681,120000436,212101467,2971,121944,0
14:21:32:881,120000510,212276871,2970,116815,0
14:21:33:081,120000506,212218842,2979,117398,0
14:21:33:281,120000512,212420943,2961,114761,0
14:21:33:481,120000514,212503325,2980,112617,0
14:21:33:681,120000501,212325950,2970,114690,0
14:21:33:881,120000512,212327033,2968,116786,0
14:21:34:081,120000506,212272226,2965,117058,0
14:21:34:281,120000512,212286143,2971,117131,0
14:21:34:481,120000458,212368996,2968,115003,0
14:21:34:681,120000509,212427887,2972,113584,0
14:21:34:881,120000450,212160098,2967,119522,0
14:21:35:081,120000505,212313424,2978,116568,0
14:21:35:281,120000446,212350399,2968,116115,0
14:21:35:481,120000509,212383617,2965,116370,0
14:21:35:681,120000506,212290691,2981,116113,0
14:21:35:881,120000514,212398734,2964,115525,0
14:21:36:081,120000501,212378436,2977,114921,0
14:21:36:281,120000511,212160018,2964,119857,0
14:21:36:481,120000501,212232355,2967,118706,0
14:21:36:681,120000444,212391502,2975,116445,0
14:21:36:881,120000510,212260795,2969,117736,0
14:21:37:081,120000442,212542858,2966,110303,0
14:21:37:281,120000511,212384135,2965,114166,0
14:21:37:481,120000515,212516541,2974,112340,0
14:21:37:681,120000511,212314591,2963,117252,0
14:21:37:881,120000453,212195661,2968,119423,0
14:21:38:081,120000517,212301245,2964,117498,0
14:21:38:281,120000504,212312013,2982,115600,0
14:21:38:481,120000517,212442432,2964,113264,0
14:21:38:681,120000512,212334127,2968,115898,0
14:21:38:881,120000470,212106947,2966,122885,0
14:21:39:081,120000507,212458879,2969,113618,0
14:21:39:281,120000512,212297725,2980,116249,0
14:21:39:481,120000506,212304382,2963,117230,0
14:21:39:681,120000447,212251463,2971,118916,0
14:21:39:881,120000513,211980444,2973,124654,0
14:21:40:081,120000434,212143000,2972,119913,0
14:21:40:281,120000515,212302764,2971,118206,0
14:21:40:481,120000442,212542774,2966,110437,0
14:21:40:681,120000513,212301762,2976,115894,0
14:21:40:881,120000504,212302471,2971,117370,0
14:21:41:081,120000446,212467120,2972,112849,0
14:21:41:681,120000479,265130648,401,358,0
14:21:41:681,120000479,265130648,401,358,0
14:21:41:881,120000450,237763766,1743,61633,0
14:21:42:081,120000511,212451315,2970,114204,0
14:21:42:281,120000506,212259155,2983,119335,0
14:21:42:481,120000514,212379175,2965,116504,0
14:21:42:681,120000504,212160293,2968,121636,0
14:21:42:881,120000519,212104869,2961,122780,0
14:21:43:081,120000518,212259526,2973,117878,0
14:21:43:281,120000442,212334541,2965,116565,0
14:21:43:481,120000460,212166816,2965,120047,0
14:21:43:681,120000510,212276129,2974,117066,0
14:21:43:881,120000504,212235051,2975,118344,0
14:21:44:081,120000438,212359227,2967,115243,0
14:21:44:281,120000513,212488795,2968,112107,0
14:21:44:481,120000453,212175995,2959,120099,0
14:21:44:681,120000515,212343397,2963,116024,0
14:21:44:881,120000511,212320056,2973,116156,0
14:21:45:081,120000513,212411692,2969,113679,0
14:21:45:281,120000452,212081847,2961,122627,0
14:21:45:481,120000447,212300608,2976,118184,0
14:21:45:681,120000507,212382036,2970,115756,0
14:21:45:881,120000503,212212187,2981,118714,0
14:21:46:081,120000512,212070722,2970,123148,0
14:21:46:281,120000507,212180712,2979,118959,0
14:21:46:481,120000494,212333403,2974,116343,0
14:21:46:681,120000514,212408408,2974,115452,0
14:21:46:881,120000512,212153020,2966,121570,0
14:21:47:081,120000450,212403289,2966,114101,0
14:21:47:281,120000511,212330951,2972,116742,0
14:21:47:481,120000500,212289617,2975,117744,0
14:21:47:681,120000444,212238599,2965,117561,0
14:21:47:881,120000512,212508330,2970,113131,0
14:21:48:081,120000458,212272487,2968,117064,0
14:21:48:281,120000509,212336397,2967,116257,0
14:21:48:481,120000450,212428058,2978,115273,0
14:21:48:681,120000505,212247490,2981,117865,0
14:21:48:881,120000500,212315488,2978,117265,0
14:21:49:081,120000497,212062478,2973,122527,0
14:21:49:281,120000508,212321143,2976,115567,0
14:21:49:481,120000513,212117883,2965,122032,0
14:21:49:681,120000506,212356047,2972,115349,0
14:21:49:881,120000430,212092876,2965,123639,0
14:21:50:081,120000504,212348186,2970,115520,0
14:21:50:281,120000438,212395382,2974,115112,0
14:21:50:481,120000514,212389438,2973,115243,0
14:21:50:681,120000452,212258682,2972,117724,0
