TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,LABEL
12:17:58:033,120001047,47237164,2273694,111,0
12:17:58:233,120001114,47266954,2277221,108,0
12:17:58:433,120001116,47290642,2281094,101,0
12:17:58:633,120001422,47340916,2285912,110,0
12:17:58:833,120001163,47283595,2279391,106,0
12:17:59:033,120001228,47288608,2279722,111,0
12:17:59:233,120001073,47245606,2275426,115,0
12:17:59:433,120000515,47371280,2289348,106,0
12:17:59:633,120000596,47450708,2278295,110,0
12:17:59:833,120000622,47408499,2277895,106,0
12:18:00:033,120000471,47411787,2278513,105,0
12:18:00:633,120000456,265133830,403,152,0
12:18:00:633,120000456,265133830,403,152,0
12:18:00:833,120001144,58995050,2155088,115,0
12:18:01:033,120001583,47298904,2281566,105,0
12:18:01:233,120001263,47287150,2280210,103,0
12:18:01:433,120001372,47227399,2273018,103,0
12:18:01:633,120001064,47377044,2289890,104,0
12:18:01:833,120000527,47331725,2279300,106,0
12:18:02:033,120000896,47745271,2282762,102,0
12:18:02:233,120000916,46916373,2272504,101,0
12:18:02:433,120000692,47434117,2278407,104,0
12:18:02:633,120000755,47350671,2277870,106,0
12:18:02:833,120001161,47493507,2287780,104,0
12:18:03:033,120001486,47261095,2277609,114,0
12:18:03:233,120001279,47415229,2294523,102,0
12:18:03:433,120001007,47253085,2276220,107,0
12:18:03:633,120001314,47349331,2287213,109,0
12:18:03:833,120001829,47227608,2273252,107,0
12:18:04:033,120000776,47370188,2281299,117,0
12:18:04:233,120000509,47171307,2274701,107,0
12:18:04:433,120000587,47794389,2283342,107,0
12:18:04:633,120001338,47415928,2283631,108,0
12:18:04:833,120001054,47315577,2283296,109,0
12:18:05:033,120001308,47279702,2278874,111,0
12:18:05:233,120001618,47295205,2280811,111,0
12:18:05:433,120000963,47280265,2279608,103,0
12:18:05:633,120001236,47140072,2263937,109,0
12:18:05:833,120001232,47190238,2268880,113,0
12:18:06:033,120000886,47357143,2288086,111,0
12:18:06:233,120001218,47204035,2270827,100,0
12:18:06:433,120001146,47410207,2294221,107,0
12:18:06:633,120000664,47364449,2288726,104,0
12:18:06:833,120001200,47247454,2276291,112,0
12:18:07:033,120000470,47570993,2280669,104,0
12:18:07:233,120000660,47427740,2278985,104,0
12:18:07:433,120001342,47476420,2285112,105,0
12:18:07:633,120001151,47349612,2287636,106,0
12:18:07:833,120001331,47294989,2281605,106,0
12:18:08:033,120001280,47310663,2283188,111,0
12:18:08:233,120001919,47319779,2283496,104,0
12:18:08:433,120001383,47234230,2273748,104,0
12:18:08:633,120000628,47358442,2282849,107,0
12:18:08:833,120000597,47390812,2277340,110,0
12:18:09:033,120000609,47551042,2280073,96,0
12:18:09:233,120000595,47223181,2275261,116,0
12:18:09:433,120000471,47326977,2277009,109,0
12:18:09:633,120001185,47441284,2284863,109,0
12:18:09:833,120001079,47316947,2283039,108,0
12:18:10:033,120001015,47331909,2284968,105,0
12:18:10:233,120001207,47305348,2281630,111,0
12:18:10:433,120000752,47515860,2289960,124,0
12:18:10:633,120000488,47675676,2282249,107,0
12:18:10:833,120001309,47408724,2286406,112,0
12:18:11:033,120001257,47308148,2282414,113,0
12:18:11:233,120001289,47270732,2278361,110,0
12:18:11:433,120001247,47269242,2277815,115,0
12:18:11:633,120000957,47283163,2280327,111,0
12:18:11:833,120001413,47313115,2282726,112,0
12:18:12:033,120000733,47444912,2288391,107,0
12:18:12:233,120000468,47495131,2278888,106,0
12:18:12:433,120000664,47445563,2278873,104,0
12:18:12:633,120001058,47411899,2281603,104,0
12:18:12:833,120001282,47357901,2287818,106,0
12:18:13:033,120001117,47321861,2284547,115,0
12:18:13:233,120001330,47403657,2293315,107,0
12:18:13:433,120000857,47668992,2282124,113,0
12:18:13:633,120000877,47516827,2281457,111,0
12:18:13:833,120001337,47330384,2285210,109,0
12:18:14:033,120001054,47366602,2288774,107,0
12:18:14:233,120001402,47345604,2286651,104,0
12:18:14:433,120001299,47288918,2280781,112,0
12:18:14:633,120000926,47425301,2281090,100,0
12:18:14:833,120000925,47485751,2279316,102,0
12:18:15:033,120000844,47518387,2278803,103,0
12:18:15:233,120000865,47141763,2274908,112,0
12:18:15:433,120000648,47150355,2275150,110,0
12:18:16:033,120000441,265141391,401,169,0
12:18:16:033,120000441,265141391,401,169,0
12:18:16:233,120000686,107664163,1639667,125,0
12:18:16:433,120000523,47400179,2278449,115,0
12:18:16:633,120001079,47296992,2280331,107,0
12:18:16:833,120001179,47263930,2278225,107,0
12:18:17:033,120001137,47299687,2281425,107,0
12:18:17:233,120001058,47344633,2286910,117,0
12:18:17:433,120000536,47671100,2299484,101,0
12:18:17:633,120000481,47499857,2279733,112,0
12:18:17:833,120000494,47450899,2282083,105,0
12:18:18:033,120000502,47492564,2302804,107,0
12:18:18:233,120000664,47517910,2289009,108,0
12:18:18:433,120000486,47586661,2280466,110,0
12:18:18:633,120000440,47454843,2284490,114,0
12:18:18:833,120001337,47244315,2275054,101,0
12:18:19:033,120001399,47253229,2276655,114,0
12:18:19:233,120001611,47274451,2278612,106,0
12:18:19:433,120001227,47306997,2281896,109,0
12:18:19:633,120001317,47174713,2267315,105,0
12:18:19:833,120001231,47377456,2290174,100,0
12:18:20:033,120001397,47324167,2283794,109,0
12:18:20:233,120001055,47289355,2280318,102,0
12:18:20:433,120001249,47246875,2276193,112,0
12:18:20:633,120000690,47370080,2286930,108,0
12:18:20:833,120000910,47306803,2277079,105,0
12:18:21:033,120000777,47251509,2276860,101,0
12:18:21:233,120000593,47443921,2279447,102,0
12:18:21:433,120001330,47672245,2285321,104,0
12:18:21:633,120001659,47292633,2280351,104,0
12:18:21:833,120001514,47308868,2282000,110,0
12:18:22:033,120001455,47325013,2284609,108,0
12:18:22:233,120001277,47311585,2282193,99,0
12:18:22:433,120001151,47299651,2281669,105,0
12:18:22:633,120001509,47277007,2279437,109,0
12:18:22:833,120000748,47306621,2279957,110,0
12:18:23:033,120000813,47358747,2278040,100,0
12:18:23:233,120001025,47373852,2278152,108,0
12:18:23:433,120000795,47333132,2277489,109,0
12:18:23:633,120000763,47352159,2277934,104,0
12:18:23:833,120000716,47246887,2275281,103,0
12:18:24:033,120001280,47509371,2282998,112,0
12:18:24:233,120001044,47404402,2292976,113,0
12:18:24:433,120001142,47354884,2287698,110,0
12:18:24:633,120001261,47298787,2281516,102,0
12:18:24:833,120001452,47270131,2278082,109,0
12:18:25:033,120000770,47550126,2281079,105,0
12:18:25:233,120000778,47424081,2278490,105,0
12:18:25:433,120000669,47162120,2274601,111,0
12:18:25:633,120000825,47366981,2278077,110,0
12:18:25:833,120000726,47400129,2278112,103,0
12:18:26:033,120000893,47204803,2275311,103,0
12:18:26:233,120001349,47453435,2291537,98,0
12:18:26:433,120001361,47221459,2273145,107,0
12:18:26:633,120001259,47311119,2283068,108,0
12:18:26:833,120001219,47379382,2290751,104,0
12:18:27:033,120000912,47438668,2286755,110,0
12:18:27:233,120000770,47539459,2279727,105,0
12:18:27:433,120000628,47365811,2278031,112,0
12:18:27:633,120001195,47469893,2285985,119,0
12:18:27:833,120001678,47290609,2280891,110,0
12:18:28:033,120001333,47229667,2273305,104,0
12:18:28:233,120001435,47277908,2278535,107,0
12:18:28:433,120001129,47318578,2283614,114,0
12:18:28:633,120001119,47300596,2281701,98,0
12:18:28:833,120001427,47378671,2289882,101,0
12:18:29:033,120000576,47618004,2283065,108,0
12:18:29:233,120000961,47467939,2279351,103,0
12:18:29:433,120001399,47420004,2285743,111,0
12:18:29:633,120001466,47329135,2284867,106,0
12:18:29:833,120001082,47343391,2286026,103,0
12:18:30:033,120001581,47270833,2278691,107,0
12:18:30:233,120001202,47271612,2278047,111,0
12:18:30:433,120000582,47347734,2286099,107,0
12:18:30:633,120000506,47753614,2283487,108,0
12:18:30:833,120001378,47510749,2291097,107,0
12:18:31:433,120000450,265134200,403,168,0
12:18:31:433,120000450,265134200,403,168,0
12:18:31:633,120000860,150706439,1195584,138,0
12:18:31:833,120001174,47434249,2286646,109,0
12:18:32:033,120001297,47412115,2293597,119,0
12:18:32:233,120001176,47318227,2283840,122,0
12:18:32:433,120001227,47275028,2278744,107,0
12:18:32:633,120001157,47270491,2277876,118,0
12:18:32:833,120000849,47517923,2282652,105,0
12:18:33:033,120000628,47422140,2277818,97,0
12:18:33:233,120001288,47520056,2281958,107,0
12:18:33:433,120000879,47220284,2273688,115,0
12:18:33:633,120001245,47267636,2276799,103,0
12:18:33:833,120001392,47292442,2280853,109,0
12:18:34:033,120001079,47393429,2291612,111,0
12:18:34:233,120001188,47293137,2280698,111,0
12:18:34:433,120001172,47346744,2286986,114,0
12:18:34:633,120000781,47466022,2283888,104,0
12:18:34:833,120000761,47275281,2276560,108,0
12:18:35:033,120000673,47437239,2278533,105,0
12:18:35:233,120000810,47254104,2276064,105,0
12:18:35:433,120000599,47337980,2277186,114,0
12:18:35:633,120000615,47149125,2275241,105,0
12:18:35:833,120000775,47383889,2277767,106,0
12:18:36:033,120001193,47473970,2285601,113,0
12:18:36:233,120001059,47304052,2281405,109,0
12:18:36:433,120001103,47225428,2272563,96,0
12:18:36:633,120001242,47315779,2283736,109,0
12:18:36:833,120001373,47326597,2284496,108,0
12:18:37:033,120001281,47391444,2291903,100,0
12:18:37:233,120000800,47309416,2278194,100,0
12:18:37:433,120000892,47386274,2278077,114,0
12:18:37:633,120000716,47607368,2281606,113,0
12:18:37:833,120000998,47261671,2275874,108,0
12:18:38:033,120000757,47310251,2277249,104,0
12:18:38:233,120000767,47295147,2276582,101,0
12:18:38:433,120000703,47194995,2275445,108,0
12:18:38:633,120001269,47357505,2281852,109,0
12:18:38:833,120001136,47276416,2278419,112,0
12:18:39:033,120001237,47241137,2275522,109,0
12:18:39:233,120002375,47374216,2290171,109,0
12:18:39:433,120001110,47275826,2279096,111,0
12:18:39:633,120001198,47344682,2286621,112,0
12:18:39:833,120000766,47617424,2287459,107,0
12:18:40:033,120001009,47075291,2273604,109,0
12:18:40:233,120000824,47448957,2278470,110,0
12:18:40:433,120000699,47208563,2275724,107,0
12:18:40:633,120000656,47466490,2279183,108,0
12:18:40:833,120000908,47088659,2273440,107,0
12:18:41:033,120000906,47558923,2279958,111,0
12:18:41:233,120001196,47328154,2282502,103,0
12:18:41:433,120001327,47329277,2284440,105,0
12:18:41:633,120001172,47333817,2285202,104,0
12:18:41:833,120001115,47273229,2278551,106,0
12:18:42:033,120001183,47386276,2291013,108,0
12:18:42:233,120000644,47557906,2280880,111,0
12:18:42:433,120001261,47688643,2290067,109,0
12:18:42:633,120001434,47349225,2286830,97,0
12:18:42:833,120001080,47432284,2295873,104,0
12:18:43:033,120001122,47214539,2271986,122,0
12:18:43:233,120000675,47545884,2284485,108,0
12:18:43:433,120000503,47495230,2279915,102,0
12:18:43:633,120001101,47506413,2288753,101,0
12:18:43:833,120001215,47393251,2292396,110,0
12:18:44:034,120001480,47296436,2280883,110,0
12:18:44:234,120001120,47302002,2282212,103,0
12:18:44:434,120001353,47247523,2275780,115,0
12:18:44:634,120000742,47522163,2283736,101,0
12:18:44:834,120000590,47409450,2278808,111,0
12:18:45:034,120001487,47584667,2286510,104,0
12:18:45:234,120001170,47215420,2271484,98,0
12:18:45:434,120001370,47291866,2280821,98,0
12:18:45:634,120000965,47187723,2269258,103,0
12:18:45:834,120001283,47322587,2284289,114,0
12:18:46:034,120001127,47305627,2282407,101,0
12:18:46:234,120001426,47225276,2273514,108,0
12:18:46:834,120000465,265142093,401,167,0
12:18:46:834,120000465,265142093,401,167,0
12:18:47:034,120000826,192884422,751206,149,0
12:18:47:234,120000980,47333736,2283328,124,0
12:18:47:434,120001111,47392630,2292412,101,0
12:18:47:634,120001552,47290958,2280918,99,0
12:18:47:834,120000643,47447759,2292425,113,0
12:18:48:034,120001165,47155766,2271828,98,0
12:18:48:234,120000582,47478853,2282814,113,0
12:18:48:434,120000480,47476535,2279078,102,0
12:18:48:634,120001505,47500861,2279947,110,0
12:18:48:834,120001194,47403529,2292238,103,0
12:18:49:034,120001526,47275727,2279221,104,0
12:18:49:234,120002160,47255823,2276126,101,0
12:18:49:434,120001296,47241619,2274483,105,0
12:18:49:634,120001292,47262940,2276971,112,0
12:18:49:834,120001834,47313106,2282760,103,0
12:18:50:034,120001048,47226346,2273289,110,0
12:18:50:234,120001254,47294981,2280824,112,0
12:18:50:434,120000705,47393490,2287391,105,0
12:18:50:634,120000691,47315085,2276474,103,0
12:18:50:834,120000761,47472800,2278768,114,0
12:18:51:234,120000621,47647562,2281618,107,0
12:18:51:434,120002302,47458011,2297420,113,0
12:18:51:634,120000945,47271859,2279027,113,0
12:18:51:834,120001052,47359771,2288790,105,0
12:18:52:034,120001088,47205520,2270505,100,0
12:18:52:234,120001194,47286340,2279532,106,0
12:18:52:434,120000619,47420963,2285010,106,0
12:18:52:634,120000464,47629342,2281166,105,0
12:18:52:834,120000856,47415971,2278289,109,0
12:18:53:034,120000925,47309489,2280948,110,0
12:18:53:234,120001195,47314843,2283129,116,0
12:18:53:434,120001107,47370067,2289382,106,0
12:18:53:634,120001410,47269688,2277943,110,0
12:18:53:834,120001238,47334726,2285467,102,0
12:18:54:034,120000513,47757229,2287500,113,0
12:18:54:234,120000592,47336067,2277344,114,0
12:18:54:434,120000973,47381754,2280145,106,0
12:18:54:634,120001352,47259286,2277042,103,0
12:18:54:834,120001052,47341636,2286568,108,0
12:18:55:034,120001158,47420836,2295462,104,0
12:18:55:234,120001162,47331907,2285193,114,0
12:18:55:434,120000571,47455840,2278230,115,0
12:18:55:634,120000411,47404642,2278190,103,0
12:18:55:834,120000943,47552653,2280617,106,0
12:18:56:034,120001434,47324475,2284062,106,0
12:18:56:234,120001376,47397850,2292806,106,0
12:18:56:434,120001115,47276773,2278516,111,0
12:18:56:634,120000902,47381928,2290486,103,0
12:18:56:834,120001272,47233431,2274102,106,0
12:18:57:034,120000744,47453743,2280400,110,0
12:18:57:234,120000881,47498298,2279834,111,0
12:18:57:434,120000969,47198076,2275769,108,0
12:18:57:634,120001034,47279141,2276714,106,0
12:18:57:834,120000717,47489091,2278801,103,0
12:18:58:034,120001451,47360441,2287006,111,0
12:18:58:234,120001254,47337289,2285361,104,0
12:18:58:434,120001220,47320902,2284306,117,0
12:18:58:634,120000999,47615136,2292771,107,0
12:18:58:834,120000974,47544868,2280746,110,0
12:18:59:034,120000903,47174420,2275456,117,0
12:18:59:234,120000958,47294743,2276325,115,0
12:18:59:434,120000687,47397793,2278428,98,0
12:18:59:634,120001378,47339609,2285231,104,0
12:18:59:834,120001102,47291741,2280444,104,0
12:19:00:034,120001439,47378181,2290087,106,0
12:19:00:234,120001425,47352944,2287599,105,0
12:19:00:434,120000591,47445552,2280768,107,0
12:19:00:634,120000491,47309324,2276848,106,0
12:19:00:834,120000888,47577612,2279990,107,0
12:19:01:034,120001075,47368315,2279261,111,0
12:19:01:234,120001156,47345299,2286555,112,0
12:19:01:434,120001090,47305339,2282149,112,0
12:19:01:634,120001117,47251564,2275898,104,0
12:19:01:834,120001729,47249600,2276186,101,0
12:19:02:234,120000535,254024243,118460,162,0
12:19:02:434,120000924,234963130,305222,151,0
12:19:02:634,120001663,47345997,2284298,114,0
12:19:02:834,120001529,47246074,2276031,105,0
12:19:03:034,120001184,47350916,2287471,101,0
12:19:03:234,120001240,47422915,2295083,111,0
12:19:03:434,120000623,47773035,2286563,112,0
12:19:03:634,120001545,47474454,2283948,115,0
12:19:03:834,120001472,47231919,2273569,107,0
12:19:04:034,120001170,47414896,2294216,108,0
12:19:04:234,120001063,47406454,2294214,102,0
12:19:04:434,120000601,47485961,2281395,107,0
12:19:04:634,120001336,47721964,2285803,108,0
12:19:04:834,120001529,47306275,2282182,107,0
12:19:05:034,120001264,47459599,2299395,112,0
12:19:05:234,120001422,47305470,2283093,103,0
12:19:05:434,120000733,47713729,2285036,107,0
12:19:05:634,120000866,47352756,2277253,103,0
12:19:05:834,120000526,47176318,2275096,100,0
12:19:06:034,120000482,47351313,2277016,100,0
12:19:06:234,120000810,47218302,2275534,114,0
12:19:06:434,120001376,47458994,2286605,107,0
12:19:06:634,120001249,47349466,2287119,109,0
12:19:06:834,120001472,47284891,2280440,122,0
12:19:07:034,120001263,47325139,2284379,105,0
12:19:07:234,120000650,47409440,2286804,107,0
12:19:07:434,120000712,47298051,2276748,118,0
12:19:07:634,120000984,47370843,2278134,109,0
12:19:07:834,120000968,47478533,2279005,109,0
12:19:08:034,120001135,47494058,2284756,106,0
12:19:08:234,120001298,47325985,2284440,101,0
12:19:08:434,120001414,47291929,2280513,107,0
12:19:08:634,120001095,47323931,2285359,107,0
12:19:08:834,120001182,47331576,2284961,111,0
12:19:09:034,120000707,47572320,2286057,103,0
12:19:09:234,120000589,47508821,2279376,101,0
12:19:09:434,120000757,47379587,2277890,111,0
12:19:09:634,120000598,47226092,2275204,110,0
12:19:09:834,120001073,47345864,2283559,109,0
12:19:10:034,120001740,47338315,2285868,112,0
12:19:10:234,120001086,47308426,2282093,106,0
12:19:10:434,120001896,47317309,2283319,101,0
12:19:10:634,120001274,47265595,2277311,106,0
12:19:10:834,120001278,47334067,2285765,109,0
12:19:11:034,120000814,47619803,2281436,104,0
12:19:11:234,120000604,47305295,2277701,110,0
12:19:11:434,120000850,47465301,2279528,105,0
12:19:11:634,120000886,47123445,2273743,105,0
12:19:11:834,120001212,47469311,2285114,106,0
12:19:12:034,120001177,47189226,2269454,99,0
12:19:12:234,120001289,47420966,2294663,108,0
12:19:12:434,120001174,47354227,2287008,113,0
12:19:12:634,120001189,47292163,2280678,110,0
12:19:12:834,120001249,47291623,2280615,112,0
12:19:13:034,120000880,47336108,2278736,100,0
12:19:13:234,120000679,47626979,2280760,104,0
12:19:13:434,120000643,47434131,2278520,103,0
12:19:13:634,120001043,47365403,2287181,108,0
12:19:13:834,120001278,47248781,2276163,108,0
12:19:14:034,120000535,47104716,2266372,107,0
12:19:14:234,120001226,47516649,2299536,102,0
12:19:14:434,120001065,47307580,2282566,110,0
12:19:14:634,120000951,47353714,2287479,112,0
12:19:14:834,120000789,47396792,2280157,110,0
12:19:15:034,120000534,47413342,2278471,114,0
12:19:15:234,120001311,47698820,2289870,112,0
12:19:15:434,120001339,47312953,2282913,102,0
12:19:15:634,120001682,47363947,2289296,117,0
12:19:15:834,120001405,47273857,2278836,109,0
12:19:16:034,120001351,47310253,2282664,112,0
12:19:16:234,120001046,47260699,2276350,111,0
12:19:16:434,120001156,47269483,2278426,119,0
12:19:16:634,120000548,47482848,2279582,105,0
12:19:16:834,120000576,47453909,2278179,110,0
12:19:17:034,120001343,47524658,2284304,106,0
12:19:17:234,120001296,47249737,2275298,100,0
12:19:17:834,120000451,265134124,403,164,0
12:19:17:834,120000451,265134124,403,164,0
12:19:18:034,120000722,61192098,2130386,117,0
12:19:18:234,120000663,47276517,2276751,112,0
12:19:18:434,120000662,47301937,2277127,111,0
12:19:18:634,120000804,47602245,2281047,108,0
12:19:18:834,120001026,47339611,2282355,109,0
12:19:19:034,120001390,47281984,2279497,118,0
12:19:19:234,120001415,47314413,2283116,104,0
12:19:19:434,120001049,47414853,2294013,99,0
12:19:19:634,120000933,47583848,2287504,105,0
12:19:19:834,120000712,47251835,2276368,113,0
12:19:20:034,120000779,47355323,2277226,111,0
12:19:20:234,120000725,47505171,2279861,104,0
12:19:20:434,120000688,47070310,2273770,105,0
12:19:20:634,120000730,47449027,2278779,99,0
12:19:20:834,120001434,47283801,2278383,116,0
12:19:21:034,120001181,47274505,2278795,107,0
12:19:21:234,120001146,47309110,2282772,111,0
12:19:21:434,120000804,47410018,2293376,108,0
12:19:21:634,120001259,47296213,2280746,111,0
12:19:21:834,120001099,47343451,2283756,112,0
12:19:22:034,120000769,47583255,2280434,105,0
12:19:22:234,120000834,47470851,2279283,103,0
12:19:22:434,120001735,47376811,2282002,109,0
12:19:22:634,120001375,47252707,2276579,112,0
12:19:22:834,120001566,47401603,2292432,109,0
12:19:23:034,120001330,47314484,2282728,112,0
12:19:23:234,120000841,47354416,2288028,110,0
12:19:23:434,120000585,47599790,2282018,115,0
12:19:23:634,120000773,47331705,2277395,107,0
12:19:23:834,120000480,47404660,2277780,108,0
12:19:24:034,120001176,47365387,2280237,106,0
12:19:24:234,120001279,47410819,2294232,106,0
12:19:24:434,120001253,47214088,2271906,104,0
12:19:24:634,120001328,47254462,2276687,107,0
12:19:24:834,120001119,47329302,2283925,103,0
12:19:25:034,120001395,47168561,2267426,113,0
12:19:25:234,120001081,47324680,2284472,107,0
12:19:25:434,120000465,47568515,2295702,104,0
12:19:25:634,120000595,47710948,2282606,113,0
12:19:25:834,120001239,47354259,2284537,104,0
12:19:26:034,120001095,47353390,2287653,115,0
12:19:26:234,120000920,47391280,2291425,104,0
12:19:26:434,120001185,47290174,2280523,105,0
12:19:26:634,120000715,47513593,2281831,109,0
12:19:26:834,120000637,47448073,2278737,107,0
12:19:27:034,120000502,47321800,2277003,103,0
12:19:27:234,120001037,47399741,2278139,108,0
12:19:27:434,120001114,47356531,2288082,106,0
12:19:27:634,120001274,47249899,2276263,98,0
12:19:27:834,120001398,47203196,2270317,107,0
12:19:28:034,120001390,47369826,2289736,104,0
12:19:28:234,120001466,47342793,2286060,112,0
12:19:28:434,120001247,47314622,2283412,113,0
12:19:28:634,120000889,47310319,2280853,115,0
12:19:28:834,120000606,47394172,2278295,119,0
12:19:29:034,120000514,47200542,2275226,106,0
12:19:29:234,120000488,47419276,2278488,107,0
12:19:29:434,120001001,47664664,2283996,99,0
12:19:29:634,120000945,47416858,2294429,109,0
12:19:29:834,120001176,47358709,2287458,103,0
12:19:30:034,120000589,47538714,2286073,106,0
12:19:30:234,120001007,47699593,2283712,112,0
12:19:30:434,120001387,47302387,2282040,109,0
12:19:30:634,120001063,47338862,2286399,104,0
12:19:30:834,120000446,47279332,2279677,106,0
12:19:31:034,120001565,47304494,2282324,106,0
12:19:31:234,120000901,47274541,2279032,100,0
12:19:31:434,120000401,47355562,2287389,104,0
12:19:31:634,120000827,47316444,2278632,114,0
12:19:31:834,120000959,47283105,2276167,104,0
12:19:32:034,120000629,47492382,2279383,104,0
12:19:32:234,120000638,47137033,2274631,111,0
12:19:32:434,120000941,47203003,2275583,120,0
12:19:32:634,120000955,47609974,2281177,104,0
12:19:33:234,120000464,265141710,401,160,0
12:19:33:234,120000464,265141710,401,160,0
12:19:33:434,120000490,103368303,1689140,124,0
12:19:33:634,120000487,47514924,2291293,111,0
12:19:33:834,120001312,47223324,2273041,105,0
12:19:34:034,120001014,47401774,2292425,104,0
12:19:34:234,120001117,47360412,2288998,105,0
12:19:34:434,120000814,47298842,2279556,108,0
12:19:34:634,120000754,47221314,2274319,103,0
12:19:34:834,120000793,47645048,2282387,107,0
12:19:35:034,120000732,47251716,2275455,107,0
12:19:35:234,120000605,47346133,2277719,116,0
12:19:35:434,120000891,47373849,2278136,100,0
12:19:35:634,120001304,47346563,2281561,103,0
12:19:35:834,120001547,47231539,2273655,103,0
12:19:36:034,120001564,47330895,2284562,111,0
12:19:36:234,120001066,47432608,2296883,99,0
12:19:36:434,120001220,47269658,2278373,114,0
12:19:36:634,120000873,47486386,2286721,113,0
12:19:36:834,120000685,47622625,2281155,104,0
12:19:37:034,120000760,47226088,2275757,112,0
12:19:37:234,120001618,47468742,2285366,108,0
12:19:37:434,120001861,47322115,2284292,114,0
12:19:37:634,120001252,47296130,2280599,106,0
12:19:37:834,120001368,47403675,2292810,99,0
12:19:38:034,120000638,47409697,2281994,109,0
12:19:38:234,120000650,47305667,2276753,113,0
12:19:38:434,120000707,47519355,2279682,107,0
12:19:38:634,120001706,47496087,2282735,113,0
12:19:38:834,120001215,47226137,2273329,109,0
12:19:39:034,120001548,47349441,2287454,111,0
12:19:39:234,120001489,47283523,2280033,107,0
12:19:39:434,120001289,47255209,2276145,114,0
12:19:39:634,120001126,47318380,2283129,106,0
12:19:39:834,120001177,47244292,2275194,110,0
12:19:40:034,120000974,47298410,2281238,102,0
12:19:40:234,120000980,47459794,2291500,114,0
12:19:40:434,120000683,47520052,2280775,104,0
12:19:40:634,120000613,47264195,2276201,114,0
12:19:40:834,120000684,47303091,2276996,105,0
12:19:41:034,120000815,47399068,2278545,104,0
12:19:41:234,120000890,47114357,2274850,100,0
12:19:41:434,120000721,47472081,2278688,107,0
12:19:41:634,120001511,47336746,2284487,107,0
12:19:41:834,120001197,47294973,2281781,106,0
12:19:42:034,120001058,47252772,2275838,110,0
12:19:42:234,120001593,47343904,2286716,106,0
12:19:42:434,120001197,47225680,2273091,108,0
